	hCiPSCs_2_corr	hCiPSCs_2_pval	hCiPSCs_2_qval	hCiPSCs_2_ci_low	hCiPSCs_2_ci_high
RPL21	0.13860240790338701	1.0227185112323929e-35	8.25271223145486e-35	0.11704424016778653	0.16003001551582713
KIF20B	0.13824672772360075	1.535800282599731e-35	1.2342590076014912e-34	0.11668656413838435	0.15967665315956198
NDUFB7	0.13794510606386723	2.1662390226386723e-35	1.726876833772845e-34	0.11638325435301576	0.1593769927426861
COX4I1	0.13780955319843885	2.52770049295106e-35	2.0069332829575283e-34	0.11624694413086041	0.1592423200001215
SFPQ	0.13776736894763483	2.651967107760498e-35	2.097175588817002e-34	0.11620452435525117	0.15920040948210115
DPPA3	0.13767605128742347	2.9421440314817905e-35	2.3173779881432274e-34	0.11611269711606349	0.15910968411579293
TK1	0.13759235199174172	3.2357148073835906e-35	2.538495307221174e-34	0.116028531077861	0.15902652738270337
DCTPP1	0.13751388968973655	3.5372711386312364e-35	2.7641047593177685e-34	0.11594963151823966	0.15894857341943042
ATG3	0.13733740337906664	4.3214427829730186e-35	3.363579677928212e-34	0.11577216267262744	0.1587732295452279
PKMYT1	0.13682889212394636	7.683164013425299e-35	5.956711864526202e-34	0.11526082813137277	0.15826800243929928
CCNA2	0.13652020663228012	1.0883695277602087e-34	8.405103735866923e-34	0.11495043437388727	0.15796130507414552
TMA7	0.13646744180320702	1.155027474358418e-34	8.885172438936157e-34	0.11489737796570515	0.15790887966937714
ATP5G1	0.13638688038585703	1.2647018602733578e-34	9.69114565023422e-34	0.11481637160233356	0.15782883625238392
PSMA7	0.13609230588856902	1.761304392400819e-34	1.3444396848557603e-33	0.11452017259290571	0.15753615343531363
EIF3E	0.13602434761490526	1.9009641272305605e-34	1.4454638767441607e-33	0.11445184008912747	0.15746863103704445
RAB15	0.13551965128200436	3.346180943609362e-34	2.5346359101592755e-33	0.11394437090033833	0.1569671654856264
EEF2	0.13533641846997815	4.106509232974484e-34	3.098690363965861e-33	0.11376013417323357	0.1567851028903494
KHDC1L	0.13449138716415593	1.051854205167291e-33	7.90690404416629e-33	0.11291049222362311	0.1559454495148663
RPS5	0.13428757853756643	1.3184955013914931e-33	9.836473985852762e-33	0.11270557630405142	0.1557429333219677
C19orf33	0.13386188164643786	2.111213937414997e-33	1.5691240429584394e-32	0.1122775725218895	0.155319930130499
BEX1	0.13381985522827464	2.211465834988483e-33	1.637478635120686e-32	0.11223531879301787	0.15527816921785004
SRP14	0.13359060015618554	2.8475587675178293e-33	2.1006058520084883e-32	0.11200482511008013	0.15505036113410625
CDKN3	0.13356756051249455	2.9207597099971552e-33	2.1465955192060877e-32	0.11198166111709534	0.1550274667834386
UBB	0.1335030701477832	3.1357416003040447e-33	2.296059682889295e-32	0.11191682281047825	0.1549633829864868
TUBA1C	0.13302205283713986	5.320040624639782e-33	3.8810776069789114e-32	0.11143321608724967	0.15448539246461954
PIM2	0.13300338312148333	5.430103969477813e-33	3.9468071866388367e-32	0.11141444607490632	0.15446684002510164
SUN3	0.13254553429584592	8.96390871257507e-33	6.491445979765902e-32	0.11095414243310239	0.15401186249656174
ATP5D	0.1323213091303133	1.1450504749868396e-32	8.261915288499935e-32	0.11072871843431654	0.15378904018850498
SLC7A5	0.13218383157916122	1.3302223340232503e-32	9.56308928859624e-32	0.11059050694990537	0.15365242168145904
HMGN2	0.13199320512397103	1.6371017031967237e-32	1.1726630678333053e-31	0.11039886420432724	0.15346298501923933
UQCR10	0.1319775820536149	1.66516851715917e-32	1.1884614290338194e-31	0.1103831579135974	0.1534474593901406
UBE2T	0.13183471678722058	1.9450282283607058e-32	1.3832089235500415e-31	0.11023953213823379	0.15330548468428076
MST4	0.13170535677567727	2.2384668920636172e-32	1.5861824536235737e-31	0.11010948428774978	0.1531769302826565
MT1X	0.13170174860275466	2.2472527513859793e-32	1.586720960532172e-31	0.11010585693988593	0.15317334456978304
KIAA1551	0.13155629189286341	2.6314452578162245e-32	1.8513762543425892e-31	0.10995962770732742	0.15302879282373327
PSMB1	0.1312579081895631	3.6354191340684094e-32	2.548660861011789e-31	0.10965966220986981	0.15273226264893436
RPL8	0.13094587770158178	5.093098338573407e-32	3.5579701114344972e-31	0.10934598179133312	0.1524221663258078
PPP1R14B	0.13077649981651324	6.113865951171467e-32	4.256025699107743e-31	0.10917571008450187	0.15225383658268793
RAB17	0.13062750407066154	7.178198607696933e-32	4.9794030341813455e-31	0.10902592912318963	0.15210576182018323
ADD2	0.1299503888346425	1.4850260444153607e-31	1.02653723419901e-30	0.10834525781175461	0.15143281987060025
H3F3B	0.12990882112868174	1.5526040047488623e-31	1.0695115391597564e-30	0.10830347246038201	0.15139150771147136
DMKN	0.1298186194261651	1.7099265522458683e-31	1.1737933311771117e-30	0.10821279873104316	0.15130186028610448
RPL9	0.1297149908063133	1.9102782792848575e-31	1.3067889820574959e-30	0.10810862826484595	0.1511988680137555
UTF1	0.12962301081921496	2.1075295183217627e-31	1.4367537440421121e-30	0.10801616773645122	0.15110745245319493
SOX11	0.1294172324408909	2.625052713068828e-31	1.783412100940575e-30	0.107809315640767	0.1509029354838447
GPX1	0.12940527423344597	2.6587349619216684e-31	1.800109253328472e-30	0.1077972950949024	0.15089105052293852
C14orf2	0.12876840351310778	5.233639512702912e-31	3.531367002257221e-30	0.10715711348048963	0.15025807179549422
GPR160	0.12826383502302738	8.928311059053233e-31	6.003833661138858e-30	0.10664993461694756	0.14975657427506212
BTF3	0.12821569825814852	9.393993032702342e-31	6.295567534119501e-30	0.10660154940531454	0.14970872990850287
EBNA1BP2	0.12790316881650346	1.3061820254300258e-30	8.72406035228095e-30	0.10628740940520812	0.14939809642381718
ALPL	0.12784260987193954	1.3921979764052812e-30	9.2672572368796e-30	0.10622653888120369	0.14933790436879343
RPS20	0.1274560733230733	2.0901120489394466e-30	1.386628027098418e-29	0.10583801739560253	0.14895370585437842
LINC00458	0.12730318676788718	2.4536707379628233e-30	1.6223769394489975e-29	0.10568434756124676	0.14880174226916767
H3F3A	0.12703950825651567	3.2339375491232666e-30	2.1311648448722328e-29	0.105419320579617	0.14853965318854034
VAMP8	0.12630668387733962	6.944826802914934e-30	4.561436076200274e-29	0.10468276461475404	0.14781123034756294
RPS25	0.12608914009312336	8.705965019976527e-30	5.699236041223045e-29	0.10446411765080667	0.14759498869823812
CENPF	0.1260485804823253	9.080256757607658e-30	5.924642775508363e-29	0.10442335259059488	0.14755467163454097
GDF3	0.1257164061795687	1.281119852687485e-29	8.331493252510386e-29	0.10408949843673518	0.14722448104970656
PMAIP1	0.1254366099160624	1.7107820679520332e-29	1.1089233273249735e-28	0.10380829098665206	0.1469463519871511
