	hCiPSCs_2_corr	hCiPSCs_2_pval	hCiPSCs_2_qval	hCiPSCs_2_ci_low	hCiPSCs_2_ci_high
SNRPF	0.2212620801352667	2.573942780200562e-57	1.0110447240627807e-55	0.19482479938673483	0.2473780980161652
NLGN4X	0.22109023767482028	3.1601650635487883e-57	1.2169733695705531e-55	0.19465097014702898	0.24720846620341203
HNRNPA3	0.2206327316010532	5.452226026480101e-57	2.0592638300013305e-55	0.19418818265283264	0.24675683785913174
CLDN6	0.2200180807066042	1.1322051131573765e-56	4.1955676268699764e-55	0.19356645479824677	0.24615006572026463
RPS26	0.21977403822682454	1.5123426455630243e-56	5.500446214603296e-55	0.1933196083572268	0.24590914575967818
CYCS	0.2185595743271	6.352974739494595e-56	2.2685895251577064e-54	0.19209124050054294	0.24471017288208038
HEY2	0.21769414602377946	1.757069685361186e-55	6.16229439651673e-54	0.19121595482680045	0.24385573469513142
DPPA4	0.2171950240936965	3.1528326559890535e-55	1.0863444449758774e-53	0.19071116696220192	0.24336293267166412
CNTNAP2	0.21691836649069207	4.3567168812639724e-55	1.4752744749659382e-53	0.19043137482940053	0.24308977230117693
NR6A1	0.21684357781112037	4.754390494878059e-55	1.5826479545661877e-53	0.1903557395331587	0.2430159283135824
CDC6	0.21637511646612226	8.210718531651717e-55	2.687641866027329e-53	0.18988198230402414	0.24255337742927416
CYP2S1	0.21587927156821193	1.461875737978254e-54	4.70676057276933e-53	0.18938054539493673	0.24206377551721017
HELLS	0.21573435089406093	1.7298598889464657e-54	5.479749712727191e-53	0.18923399295276688	0.24192067696335962
SFRP2	0.21558186471334234	2.064753107387347e-54	6.436785877632935e-53	0.18907979109310324	0.24177010679588612
RBPMS2	0.21547437913893622	2.3388758876013838e-54	7.177425380076748e-53	0.1889710969437575	0.2416639710371002
FRAT2	0.21532958053239903	2.7662564682038974e-54	8.358350313157622e-53	0.18882467123879634	0.24152098983662598
CECR2	0.21490498479785444	4.5216683034870637e-54	1.3455388709164535e-52	0.18839531112717403	0.24110171676007078
YWHAE	0.21443203769113897	7.806408967425688e-54	2.256596905992177e-52	0.18791706902416805	0.24063468692299966
HNRNPM	0.21443129866155677	7.813064643964769e-54	2.256596905992177e-52	0.1879163217304358	0.24063395713027896
HMGN1	0.21431772499830176	8.906026132903032e-54	2.5349906268147177e-52	0.18780147840196532	0.2405218026307322
CDT1	0.21424623557729602	9.670725072375355e-54	2.713329148877886e-52	0.18772919015664907	0.24045120614947196
LINC00678	0.21421916490338067	9.977055374590364e-54	2.7598502472810532e-52	0.18770181706942982	0.24042447352987234
DHFR	0.21343344848253498	2.4618329219559904e-53	6.715333137113285e-52	0.1869073411598169	0.2396485516905528
AK4	0.21332365265986897	2.792183477052659e-53	7.512121025933456e-52	0.1867963240513857	0.23954012189341517
GLDC	0.21296539781982748	4.208807514916286e-53	1.1170402647696738e-51	0.18643408896721733	0.23918631973523272
SOX2	0.21215525808529376	1.0615281308212742e-52	2.779788331910643e-51	0.1856149751042807	0.2383862233983619
SLIRP	0.21179148196059353	1.6061368081042718e-52	4.150595646206303e-51	0.1852471813362495	0.2380269454647135
LECT1	0.21166306061730814	1.858625080647215e-52	4.7407008550534156e-51	0.18511734344843217	0.23790011037165856
MTHFD2	0.21158757604521652	2.025083734892409e-52	5.099056994011143e-51	0.18504102668040465	0.23782555776145112
SEPHS1	0.21117978755429045	3.2168277409275028e-52	7.997278079976729e-51	0.18462874797448411	0.23742279863945687
POLR3G	0.21095192308836694	4.1643376607909365e-52	1.0223448957241749e-50	0.18439837853121346	0.2371977405599024
ZFP42	0.21000322501701912	1.2158829424654676e-51	2.948140862965652e-50	0.1834392825182398	0.2362606964024486
SNRPG	0.20989121619138232	1.3793641984739312e-51	3.303745470491221e-50	0.18332604938879554	0.23615006028237523
NAP1L1	0.2089198645746866	4.1061433038106327e-51	9.716223432149497e-50	0.1823441100506712	0.23519058435136334
NPM1	0.20826654297603606	8.52514952711384e-51	1.993261151339474e-49	0.18168369707091858	0.23454522142145043
LIN28B	0.20805655934652204	1.077556960374617e-50	2.4897904355008795e-49	0.1814714392977416	0.23433779086282303
FKBP4	0.207756614695022	1.5051065929134879e-50	3.437243428467547e-49	0.1811682505119078	0.23404148891629056
USP44	0.20733870962317186	2.3954171561448093e-50	5.407585396170581e-49	0.1807458338983725	0.23362865098941588
LDHB	0.20580687233323516	1.3039982534662878e-49	2.910287011145215e-48	0.1791975433697234	0.23211530633957522
KPNB1	0.20526703590110532	2.3614187236365174e-49	5.2110408687888995e-48	0.17865194004246493	0.2315819565653663
SPINT2	0.20499316433671508	3.189500661882153e-49	6.960199222151721e-48	0.17837514905640628	0.23131136978448918
RP11-20D14.6	0.20405635117290613	8.888447941421431e-49	1.9183419513133727e-47	0.17742838148175216	0.23038576186203175
HSP90AA1	0.2034007618283525	1.8153956263209084e-48	3.875475010972026e-47	0.17676585527494618	0.22973798569637763
LRPPRC	0.20303918503353155	2.6887689726649938e-48	5.678217486359191e-47	0.17640046292335052	0.22938070811527406
FEN1	0.20287930256124073	3.197972998372202e-48	6.68172230723724e-47	0.17623889562432443	0.22922272441124367
TPI1	0.20217676178600472	6.840188045529743e-48	1.4141188759389913e-46	0.17552896855028494	0.2285285105789787
PCNA	0.20185210387151864	9.710232598041411e-48	1.9865517523493052e-46	0.17520090664458232	0.22820769165466948
FABP5	0.20160479644933765	1.267527243454669e-47	2.566415985716464e-46	0.1749510102110421	0.2279633047340061
JADE1	0.20148106153222362	1.448106119716885e-47	2.902122876657104e-46	0.17482598122701087	0.2278410297801085
DNMT3B	0.20096379744513979	2.5245547143711516e-47	5.008308544469638e-46	0.17430331670305255	0.2273298599518852
PTGES3	0.19970431858545548	9.706642796788185e-47	1.9063846452891994e-45	0.17303075121535005	0.2260851591531049
SLC2A3	0.1991329311328217	1.7827007462675777e-46	3.4665586788807155e-45	0.17245345612026158	0.2255204476521427
RBM8A	0.1986345650287551	3.024606845162972e-46	5.823850827353016e-45	0.17194995231393465	0.2250278898582398
SNRPB	0.19825701385830036	4.510041107355124e-46	8.599728868782004e-45	0.17156851821534239	0.2246547299543948
RAN	0.19720373221600807	1.3687404530701885e-45	2.584813701759471e-44	0.17050444638567547	0.22361365801381866
GAL	0.19644083000190146	3.046350116309097e-45	5.698125360410539e-44	0.16973376761723455	0.2228595617733929
SALL4	0.1962766320280544	3.6171746319771025e-45	6.702010355851914e-44	0.16956790018241	0.22269725495747122
COX5A	0.19626574674588795	3.6585742992668975e-45	6.715364414729147e-44	0.16955690427907052	0.22268649499528903
NUCKS1	0.19466855365115604	1.9286507046926455e-44	3.5072870222373665e-43	0.1679435518534051	0.22110762028312828
PKIB	0.19456323725485636	2.1509496659881138e-44	3.875656095413445e-43	0.1678371749672527	0.22100350690130627
EPCAM	0.194012896005648	3.799665569250662e-44	6.784130161825727e-43	0.16728130214729936	0.2204594423204479
SNRPD2	0.193716866150409	5.156469803742571e-44	9.123699724820189e-43	0.16698230387660845	0.2201667818929983
PGD	0.193393354872086	7.194767226220399e-44	1.2616538243122199e-42	0.16665555423814807	0.21984694739213653
ARPC5L	0.19333023251861073	7.677366961239305e-44	1.3343671426437163e-42	0.16659180071220658	0.2197845417751456
SUMO2	0.19285537129087188	1.2502627823441175e-43	2.153961495196357e-42	0.16611219842325908	0.21931506552144672
PRELID1	0.19238391138912878	2.0263314029337146e-43	3.460621630749405e-42	0.16563604393549142	0.21884893990016313
AURKAIP1	0.19236974280741873	2.0559099989603122e-43	3.4808683085845285e-42	0.16562173446242578	0.21883493144033372
ATP5B	0.19203799408465744	2.8854984022767317e-43	4.843691335103847e-42	0.16528669007343189	0.21850692875583663
HMGB1	0.19157415172614203	4.630101542581004e-43	7.706372397990756e-42	0.16481825015257504	0.21804831398229502
PWAR6	0.19153883327557492	4.7996086123773185e-43	7.921370852696684e-42	0.16478258212332855	0.2180133930978283
NDUFAB1	0.1914948080955009	5.019566725636003e-43	8.215357540957593e-42	0.16473812128417328	0.2179698633972117
CCNE1	0.19136474577359588	5.7296626592334535e-43	9.300047489863226e-42	0.16460677254230183	0.2178412642407298
TXN	0.19126870933692355	6.317301043930924e-43	1.0169819057606832e-41	0.16450978683783624	0.21774630759756547
UQCRH	0.19089931510584104	9.192045594145264e-43	1.4677380119431952e-41	0.16413674616870777	0.21738106200863952
POU5F1	0.19054617427121073	1.3146347346601339e-42	2.0822117894133088e-41	0.16378012649660165	0.21703188034148774
RP11-1144P22.1	0.19051269035308957	1.3599495320975338e-42	2.1367527048316452e-41	0.16374631308703802	0.2169987714697778
TK1	0.19048908609196152	1.3928239740034822e-42	2.171036734081618e-41	0.16372247659094588	0.21697543155845525
PGAM1	0.19041639961167586	1.499102061739142e-42	2.318296416736752e-41	0.16364907516735486	0.21690355892136406
NMRK2	0.19003039848061884	2.2141100368611812e-42	3.397275087808875e-41	0.1632592822999095	0.21652187488820088
APOC1	0.1899182452499217	2.4793575405315224e-42	3.774773805894504e-41	0.16314602894125585	0.2164109744786805
RIF1	0.18892623931243943	6.723756498602499e-42	1.0158044433273314e-40	0.16214432298722706	0.2154300200943481
SEMA6A	0.18879575790053832	7.663336465845927e-42	1.1489154823604122e-40	0.16201256981160844	0.21530098834452313
NDUFS6	0.18814231891109118	1.4731766217877853e-41	2.1919082463569775e-40	0.16135277631068273	0.2146547952074963
CCNA2	0.1875416545542273	2.6805536255873807e-41	3.958351368912493e-40	0.16074629178497	0.21406077102049456
EIF2S2	0.1871937886977643	3.7876447202716397e-41	5.5514434556817165e-40	0.16039506451645244	0.21371674175086378
FOXH1	0.1871661382040798	3.893056145909235e-41	5.663675755974621e-40	0.16036714712844438	0.2136893959301847
SSBP1	0.18711998826114765	4.075527474991113e-41	5.885541147707754e-40	0.16032055182213828	0.2136437544078979
PABPC1	0.18708345221515726	4.2259960731573346e-41	6.058289261081026e-40	0.16028366327500979	0.2136076207868943
EIF5A	0.18578388659326875	1.5268963007566591e-40	2.1730611120913612e-39	0.1589716080805159	0.2123223219828907
DUSP6	0.18550271136639765	2.0135306646876163e-40	2.8450174283787616e-39	0.15868774305978095	0.21204422145494548
EIF3K	0.1847880901578727	4.0591495375137806e-40	5.694406922626475e-39	0.15796630555337238	0.2113373954038924
MRTO4	0.1844866166303258	5.451316641242569e-40	7.59318147758894e-39	0.1576619650574791	0.21103920205035448
HN1	0.18445652143111238	5.61401363316419e-40	7.764734348967936e-39	0.15763158393714297	0.21100943402977707
MT1H	0.1841864943399378	7.307501959965243e-40	1.0036317377183032e-38	0.15735899371035078	0.2107423403227887
ALYREF	0.18401160592656568	8.666173204282762e-40	1.1819697342507878e-38	0.15718244741251025	0.21056934965833526
YWHAB	0.1839556937387838	9.151408430359029e-40	1.2395424936017333e-38	0.15712600555738102	0.21051404383393246
TIMM13	0.18387661662269955	9.884120300607386e-40	1.3296172787940347e-38	0.1570461796271801	0.21043582401284747
PRDX1	0.1838251232058372	1.0392300013598268e-39	1.3884678385514967e-38	0.15699419878620227	0.21038488866631344
TRIM71	0.18348670728637687	1.444257104993149e-39	1.9165682123017194e-38	0.15665258320309966	0.21005013680998819
YBX1	0.182968876202005	2.3867320275288223e-39	3.146001142326582e-38	0.15612986854469815	0.20953790027820351
VSNL1	0.18281389487931712	2.7731081420226333e-39	3.6309229272883007e-38	0.15597342854319296	0.20938459051001299
ASRGL1	0.18252140512035112	3.6794587396087056e-39	4.785733089133442e-38	0.15567818954933105	0.2090952518467788
METAP2	0.1820063472282747	6.047023303254586e-39	7.813390636573689e-38	0.15515830206854853	0.2085857315448858
KRTCAP3	0.18179373685708514	7.420141091570485e-39	9.524939283558453e-38	0.15494370243118588	0.20837540282422828
CLDN7	0.18160423891617236	8.902813204780804e-39	1.1353977359863313e-37	0.15475243360872956	0.20818793642812658
ATP5G3	0.1811677830201745	1.3533442137287245e-38	1.7093634672488479e-37	0.15431190663569025	0.2077561522016116
DDT	0.18116439681499585	1.3577428762261724e-38	1.7093634672488479e-37	0.15430848888715598	0.20775280220066886
MT-ND4	0.18113422139632612	1.3975733424758005e-38	1.748301939249982e-37	0.1542780324052304	0.20772294938049846
CKS1B	0.18093317687082244	1.6942553741736762e-38	2.106023768909557e-37	0.15407511659113474	0.20752405291177103
CTSV	0.1805336082241286	2.482230469663531e-38	3.048906146459968e-37	0.1536718355524183	0.2071287469224098
DHCR24	0.18053293179918634	2.483833927869628e-38	3.048906146459968e-37	0.1536711528503997	0.2071280777063053
EIF5B	0.18017990931328798	3.478041551220826e-38	4.242778637638325e-37	0.15331485789179486	0.20677881407739127
HSPE1	0.18005390711865732	3.921450486589285e-38	4.75415355287738e-37	0.15318768936460866	0.2066541518673291
NME1	0.17964109330468064	5.806349074525683e-38	6.996116308201499e-37	0.15277106059490117	0.2062457221184844
GABRB3	0.17948049312563383	6.762437777400771e-38	8.098431582204339e-37	0.15260897883446675	0.20608682500164663
RP4-792G4.2	0.17879703314667678	1.2915640492326754e-37	1.537352601632106e-36	0.15191922991193926	0.20541059698705427
USP28	0.17861119270280493	1.5393130800625826e-37	1.8212113790619953e-36	0.1517316839604696	0.20522671860104777
MAD2L1	0.17832007104544295	2.0255418230874866e-37	2.382134215894505e-36	0.1514378944922454	0.2049386667576206
TRIML2	0.1780670154178253	2.5703813061060916e-37	3.0048981459478358e-36	0.15118252374565605	0.20468827579995466
RPL7	0.17796292358334884	2.8347019905214102e-37	3.294292727446183e-36	0.15107748065238846	0.20458527903878254
RPL4	0.17772381232092088	3.5485946907626005e-37	4.099670572151616e-36	0.1508361865352294	0.20434868105686596
HNRNPK	0.17769550781968788	3.64413376078393e-37	4.1854261439647014e-36	0.1508076238533262	0.20432067385620722
PFN1	0.17695036464785166	7.322018570818486e-37	8.360723530864829e-36	0.15005569997460924	0.20358334172837045
CRABP1	0.17666355776009615	9.569861168462142e-37	1.0864281696450664e-35	0.14976629147315002	0.20329953327274994
CTC-260E6.6	0.17584816550174934	2.0434750238171218e-36	2.3065430728602454e-35	0.1489435280022924	0.2024926411080378
TKT	0.17505158750900823	4.272211164147862e-36	4.794641557935086e-35	0.14813978485056054	0.2017043321412143
SNRPE	0.17496475346839532	4.62884052315328e-36	5.136291955445763e-35	0.14805217189312014	0.20161839741022017
SRM	0.17496473035351603	4.628939287748982e-36	5.136291955445763e-35	0.1480521485709525	0.2016183745346789
HNRNPA1	0.17392940712016317	1.2000775085765011e-35	1.3241304645192407e-34	0.14700757084762855	0.2005937421645831
PKMYT1	0.17388284191471887	1.252436001290289e-35	1.374181176834708e-34	0.14696059081879206	0.2005476564257393
RPSA	0.17368305834230746	1.5040633489585194e-35	1.641100231863629e-34	0.14675902886467654	0.20034992861970752
RP11-132A1.3	0.17298587085440154	2.8442598772687505e-35	3.086257678981119e-34	0.14605565284864463	0.19965989814968252
HMGA1	0.17289867942897547	3.079572928864839e-35	3.323231446313486e-34	0.14596768939106028	0.1995735999315624
CALM1	0.17223424788083302	5.635651993417315e-35	6.048317221350606e-34	0.14529738865301536	0.1989159613683989
HMGB2	0.17185516582317073	7.946935319215539e-35	8.482489655945282e-34	0.14491496909000778	0.19854074418634288
SRSF7	0.17176659517639928	8.61037103476116e-35	9.140956060686982e-34	0.14482561981157996	0.19845307542127663
PTMA	0.17115557716744192	1.495291385889569e-34	1.5788990762833943e-33	0.14420924226476053	0.197848267544995
PHC1	0.1710439709043995	1.653525059986504e-34	1.7366434319858255e-33	0.14409665930700774	0.19773779340636596
TUBB	0.17046688743822647	2.7784842155274957e-34	2.902629254944682e-33	0.1435145367659238	0.19716655300764724
KIF20B	0.1703305201647119	3.140158418360673e-34	3.263106419926117e-33	0.14337698146189262	0.1970315638274722
CDKN3	0.1700655616534611	3.981793760254695e-34	4.1159173395474855e-33	0.1431097176117922	0.19676928002568733
TOMM7	0.1685081676845305	1.595110376360263e-33	1.640207737786155e-32	0.1415388526054651	0.19522753041325744
JPH1	0.16830267208859093	1.91371270776774e-33	1.9575686239874171e-32	0.1413315896706123	0.19502408920227932
COX5B	0.16812749916126826	2.234661959354333e-33	2.2623072619442836e-32	0.14115491205750405	0.19485066570200849
DNAJC9	0.16774261113681235	3.1397695432615845e-33	3.1623114784439754e-32	0.1407667239887237	0.19446961563048923
MT-ND5	0.16749493912701388	3.90608791360247e-33	3.9140595215894135e-32	0.14051693281570174	0.1942244090436161
CENPW	0.1670310454489349	5.874703852714726e-33	5.856811353670926e-32	0.14004907915115886	0.1937651241549533
UBE2T	0.16668986819214276	7.925181595143601e-33	7.861139723667693e-32	0.13970499715444132	0.19342732901954734
MAL2	0.16652352903741519	9.168513909464153e-33	9.04872428049628e-32	0.13953724417233465	0.19326263650141426
CBS	0.16585390302838168	1.6459004577747994e-32	1.6162742495348529e-31	0.13886194223450532	0.19259962405970257
CFL1	0.16573760550573238	1.821480383059277e-32	1.7797947623524477e-31	0.13874466150137993	0.1924844726616732
HNRNPA2B1	0.16553447973900068	2.1738674257970248e-32	2.1136017941907706e-31	0.13853982027095615	0.1922833469544047
H2AFZ	0.1649851043340987	3.5032363498863524e-32	3.3893380252102443e-31	0.13798581678153624	0.1917393696667648
HIST1H1E	0.1643074532332125	6.29633797422366e-32	6.055895240267861e-31	0.13730248023951194	0.19106835446525117
DCTPP1	0.16430291163531166	6.321071915758206e-32	6.055895240267861e-31	0.13729790062466143	0.19106385725657637
RPS8	0.164156449729409	7.172562073160525e-32	6.805271454921388e-31	0.1371502133298146	0.19091882625566617
RBM47	0.16400831981435496	8.149485736365924e-32	7.694995185683978e-31	0.13700084529150158	0.190772142353263
COX7B	0.16399063564420555	8.274602529262893e-32	7.775750893527427e-31	0.13698301339274244	0.19075463073235122
ESRP1	0.1638460805702597	9.371463023559895e-32	8.764549227748396e-31	0.13683725140248845	0.1906114854826742
MORF4L1	0.16382838446658965	9.515286301717335e-32	8.856882605010828e-31	0.13681940763121914	0.19059396188828848
YWHAZ	0.16369480401433542	1.0674001458114305e-31	9.888556067800233e-31	0.13668471306381233	0.19046168308577938
MT-ND2	0.16363904178197847	1.11981728041887e-31	1.0325451355599346e-30	0.1366284860472928	0.19040646393050992
SLC25A5	0.16306583602216573	1.8311724279176576e-31	1.67275472020013e-30	0.13605051264549126	0.18983883089157547
PARK7	0.16305308768839863	1.8512726130410036e-31	1.683286764820616e-30	0.13603765848642918	0.1898262062939729
STMN1	0.16303662703005686	1.8775501865298864e-31	1.699312703384653e-30	0.1360210611998399	0.18980990539076603
EIF4A1	0.16296498681837093	1.9962943532466862e-31	1.7984963806314183e-30	0.13594882653019927	0.1897389602947718
NANOG	0.16266670932321983	2.5761985227040327e-31	2.310344245931836e-30	0.13564807706815143	0.18944357394214378
MT1G	0.1626192353976866	2.682793713535403e-31	2.3950031151743326e-30	0.135600210163026	0.18939655972453337
HSP90B1	0.16250337657887523	2.961666713451364e-31	2.631997024985737e-30	0.1354833928177814	0.18928182229490598
MYCN	0.16227226011019757	3.606736658227876e-31	3.176516052358542e-30	0.1352503665137926	0.1890529406016051
EIF3E	0.16182026972941282	5.297928555200038e-31	4.6451480725057475e-30	0.134794649741502	0.18860531232105562
UPP1	0.16133240694518017	8.013065313881629e-31	6.994515678428231e-30	0.13430277764888157	0.1881221453467844
HIST1H3B	0.1612565912766697	8.54421375774168e-31	7.425148593010912e-30	0.1342263401148646	0.1880470582602282
COX7A2	0.1609828204613413	1.076980848216052e-30	9.318019321129189e-30	0.13395032641741828	0.1877759157513301
EBNA1BP2	0.16069793563904056	1.3697259336604346e-30	1.1788376107483998e-29	0.13366311211380097	0.18749376159861036
VSIG10	0.16069380052818932	1.3745102487850486e-30	1.1788376107483998e-29	0.1336589432239036	0.18748966609094314
LIN28A	0.1604144378075396	1.7392304236911336e-30	1.485151544404081e-29	0.1333773006505708	0.18721297675238774
MT-ND1	0.16040480443735888	1.753389057514307e-30	1.4907602203281816e-29	0.13336758874125934	0.18720343549360616
F11R	0.159920885095931	2.6331298203711928e-30	2.2290805893142339e-29	0.13287973077470996	0.1867241367370386
RPL21	0.15940846945324552	4.0443779173237104e-30	3.409080785246252e-29	0.13236315885815217	0.18621659985981281
FZD5	0.1592689585270107	4.544503016669933e-30	3.814275181512713e-29	0.13222251888396716	0.18607841475440157
ATP5J2	0.15900134134809876	5.681796295629282e-30	4.748531031751451e-29	0.13195273895400914	0.18581333786598506
ATP5G1	0.15844948100606945	8.99430578142642e-30	7.485091760475207e-29	0.1313964313977038	0.18526670360104458
RPS2	0.1583370751726478	9.874375241550507e-30	8.18281560101485e-29	0.13128312182084748	0.1851553602081523
ATAD2	0.15796606140529973	1.343105065185481e-29	1.1083438437076827e-28	0.13090913011805969	0.1847878483117629
ATG3	0.15780203170351392	1.538406602367296e-29	1.2641968899788157e-28	0.13074378628967914	0.1846253644383184
ANP32B	0.1577394473234277	1.6201318193046306e-29	1.325807872130956e-28	0.13068070091053097	0.18456336947171242
UGP2	0.15729780248284478	2.3329997483880236e-29	1.90124958748302e-28	0.1302355268535395	0.1841258779301771
MAP7	0.15703672206902322	2.892762644547473e-29	2.3476800966492715e-28	0.1299723652585928	0.183867247758983
COX8A	0.1569571458323247	3.088500728407836e-29	2.4962203418078145e-28	0.129892155444654	0.18378841760744374
GPX1	0.15659212515474685	4.1685595722549306e-29	3.3553487704543784e-28	0.12952423305165298	0.18342681484195533
UBE2S	0.15656055949526457	4.27792896107818e-29	3.4293275426765494e-28	0.129492416812512	0.18339554440991848
MIF	0.15625047291045224	5.515662584718964e-29	4.403561510726848e-28	0.12917987161088723	0.1830883551171975
SFPQ	0.15618110003410146	5.837904415432979e-29	4.641961243688409e-28	0.12910994942659532	0.18301962970848804
ATP5D	0.15543241423182233	1.075605032567619e-28	8.518097919204853e-28	0.12835535251336846	0.1822779148132107
SPINT1	0.15491926831461444	1.6322266296076754e-28	1.2874269480118374e-27	0.12783817325517396	0.1817695290773356
EEF2	0.15460367119711363	2.1079781261214085e-28	1.6560276158809786e-27	0.1275201028498532	0.1814568524575233
SLC7A8	0.15449430520393823	2.3030634168334015e-28	1.8020783070361755e-27	0.12740988107127957	0.18134849725729207
SRSF3	0.15443868844952127	2.4090346371119993e-28	1.8775174711460184e-27	0.1273538293741284	0.1812933942793126
