	hCiPSCs_3_corr	hCiPSCs_3_pval	hCiPSCs_3_qval	hCiPSCs_3_ci_low	hCiPSCs_3_ci_high
PSMA7	0.113210068335718	2.7691259626984275e-24	2.234515113573384e-23	0.09152345943074339	0.13478934118730085
PSMB1	0.1129702346113354	3.460061391839778e-24	2.7807078746614797e-23	0.0912825482947486	0.1345508063814244
RPS11	0.11281518704762086	3.994974569045094e-24	3.197597053847025e-23	0.09112680555765457	0.134396597210659
NDUFS5	0.11267330336754404	4.5558295342272676e-24	3.6318044311158504e-23	0.09098428665561799	0.13425547982613953
UBA52	0.11233698760078659	6.216037196372143e-24	4.9353837498906537e-23	0.09064646873129545	0.13392097696105526
SEC61B	0.11209730901205193	7.752366919634775e-24	6.13057176004718e-23	0.09040572266212257	0.13368258735214117
GAPDH	0.11205826981171978	8.035970488001821e-24	6.329527352501833e-23	0.09036650982910216	0.1336437578661566
EIF1	0.11199668010785527	8.504417901258859e-24	6.671918329678081e-23	0.09030464633256287	0.1335824988807433
POMP	0.1119748768580463	8.676650741262771e-24	6.780133800583596e-23	0.09028274619806798	0.13356081266838885
CCNI	0.11178609552688998	1.0319851121977176e-23	8.032419554389322e-23	0.0900931268774077	0.13337304383034893
COX6B1	0.1114528281645937	1.4006449554919158e-23	1.0859117949049088e-22	0.08975838399927862	0.1330415601018945
RPL5	0.11143141988635698	1.428353606945995e-23	1.102557137846232e-22	0.08973688110505862	0.1330202662348259
PHC1	0.11142766550812688	1.4332685099973782e-23	1.102557137846232e-22	0.08973311013607052	0.13301653191887358
EEF1A1	0.11126301535398378	1.6661039108993295e-23	1.276700554979835e-22	0.0895677329976475	0.13285276100315577
WFDC2	0.11113343379708712	1.8753556525077448e-23	1.4314973455628616e-22	0.08943758013703713	0.13272387058794713
RPL8	0.11098505698460906	2.1470557105660615e-23	1.6325881306881166e-22	0.08928855006563695	0.13257628426755488
USMG5	0.1108169172898934	2.5022644862154473e-23	1.8953934441562986e-22	0.08911967127612268	0.13240903919642735
RPL23	0.11080430269751125	2.531147539442073e-23	1.9099536967469383e-22	0.08910700128384909	0.13239649167313056
PKM	0.11075763417044004	2.6409003918791897e-23	1.985193944770022e-22	0.08906012786222117	0.13235007121246095
MCM5	0.11070986457138943	2.758121308176106e-23	2.0654567523727884e-22	0.08901214863397654	0.1323025554344614
EIF5A	0.11069482501437698	2.7960818035197996e-23	2.085982537946658e-22	0.08899704309913119	0.1322875957687405
MAP7	0.11045078806222396	3.489501980399741e-23	2.593513314003867e-22	0.08875193696321684	0.13204485378498887
BUB1	0.11039042249842662	3.685783905296258e-23	2.729136622011499e-22	0.08869130732898663	0.13198480814810098
CCNB2	0.10985134245412037	6.000486269045244e-23	4.426478117127779e-22	0.08814987619717143	0.13144857810662228
TMBIM6	0.1096965798145252	6.898525964982891e-23	5.070031908093373e-22	0.08799444096100024	0.1312946313295006
DLGAP5	0.10952235178677532	8.06939373170754e-23	5.908589410216966e-22	0.08781945700490269	0.13112132053347955
MAL2	0.1093865646170807	9.116490032087474e-23	6.650664499423224e-22	0.08768308162006748	0.1309862473063617
SUB1	0.10931181502086765	9.749177663246296e-23	7.086075088322767e-22	0.08760800856398684	0.1309118903867797
RPS15	0.1088848539192092	1.428984993340374e-22	1.0348363852871499e-21	0.08717920462247969	0.13048716755053003
KIF20B	0.10881568955099366	1.5200789385855975e-22	1.0967868837896811e-21	0.08710974248558326	0.1304183650176239
ATP5J	0.10875620336619415	1.6030065614889782e-22	1.1524159898413491e-21	0.08705000036776007	0.13035918987001924
PGAM1	0.10860525238991374	1.8340782391066814e-22	1.3137582169253293e-21	0.08689840064162194	0.13020902748480737
BEX1	0.10847331733032847	2.0628413495111254e-22	1.4722878512575795e-21	0.08676589938121944	0.13007778086255067
CYCS	0.10846752452350703	2.0735080582277596e-22	1.4745774932072953e-21	0.08676008173210152	0.13007201826525253
RPS2	0.1084617641568072	2.084169150140827e-22	1.4768467418739836e-21	0.08675429666369192	0.13006628793745326
ASS1	0.10829096652189454	2.4261475250927477e-22	1.7130334489672724e-21	0.08658276727647356	0.1298963803145271
DHCR24	0.10822023786467415	2.583515133280206e-22	1.81765459732917e-21	0.08651173597165616	0.1298260198468238
HMGN2	0.10816408074857546	2.715619337154307e-22	1.9038224927496682e-21	0.08645533871670492	0.12977015491075078
EIF2S2	0.10811096189528732	2.8467187317559837e-22	1.9886794815129258e-21	0.0864019928448201	0.12971731230346226
SMC2	0.10801231554295493	3.1070102087450493e-22	2.1628729516510433e-21	0.08630292522937084	0.12961917863849634
KPNA2	0.10797561003133976	3.209759710510697e-22	2.2265596307647888e-21	0.08626606307874435	0.12958266378566372
SFRP2	0.10768874286859836	4.1374733757678326e-22	2.860064637724827e-21	0.08597797377172779	0.12929728467314638
HNRNPA2B1	0.107558411908095	4.642291066130686e-22	3.1978430096656332e-21	0.08584708875980315	0.12916762858869008
CDC20	0.1070049659462543	7.557219534087908e-22	5.1877163260040954e-21	0.08529129838526485	0.1286170402342536
HSPA5	0.10692363662124454	8.116489614265203e-22	5.552352929896992e-21	0.08520962568571341	0.12853612971408923
TMEM158	0.10680132214924709	9.035556017215247e-22	6.159756636563636e-21	0.08508679534823835	0.12841444455793305
GLDC	0.10645114858223469	1.2275235439565492e-21	8.33956716976666e-21	0.08473514856168823	0.12806606905786203
EEF1D	0.10639228488328765	1.2922788159655707e-21	8.749435682068265e-21	0.0846760377476296	0.12800750708782024
CENPF	0.10629688968736045	1.4044690288177966e-21	9.476570887279126e-21	0.08458024239865666	0.12791260055719697
FABP5	0.10615974156102545	1.5828348657734406e-21	1.064375690351732e-20	0.08444251968223442	0.12777615428334957
PLK1	0.10587623645066559	2.0256034327556927e-21	1.3574976225620353e-20	0.08415782944106998	0.1274940974101163
DHFR	0.10574472190707446	2.2706352943425712e-21	1.516569586795697e-20	0.0840257663336958	0.12736325349875463
CTC-260E6.6	0.10570048660419797	2.3594682874204672e-21	1.5705955569798867e-20	0.08398134669125248	0.12731924359589356
TBCA	0.10566654365955803	2.429954995485944e-21	1.612087592642856e-20	0.08394726235640378	0.12728547354906328
KIAA1551	0.10508557248563322	4.015780391489518e-21	2.65525011169725e-20	0.08336387901146736	0.1267074539422386
DSTN	0.10482342728432407	5.03287386578012e-21	3.316663877549099e-20	0.08310065026753555	0.1264466357362436
