	hCiPSCs_4_corr	hCiPSCs_4_pval	hCiPSCs_4_qval	hCiPSCs_4_ci_low	hCiPSCs_4_ci_high
SLIRP	0.21359564499772285	7.763013751754832e-84	5.902876225853578e-82	0.1925833984015436	0.23441210549825475
COX7A2	0.2135370599091395	8.637643515315537e-84	6.254026326556874e-82	0.19252428947861672	0.23435409281457453
SNRPF	0.21352326447603379	8.857498085158951e-84	6.254026326556874e-82	0.19251037071682173	0.23434043214801548
EIF4A1	0.2130393784971924	2.136440833039549e-83	1.4564632851445476e-81	0.1920221642338346	0.23386126801340879
SUMO2	0.21282029857399415	3.180488915067345e-83	2.0959421950293803e-81	0.1918011316184235	0.23364432258413417
FABP5	0.21268233567016215	4.0851895512903234e-83	2.6052966912583774e-81	0.19166194012469664	0.23350770278779862
PRELID1	0.21212044801638072	1.1302596958333811e-82	6.982885683320608e-81	0.19109505747282624	0.23295127677374913
RP11-426L16.8	0.21078438331879568	1.2555561110391015e-81	7.521922519770617e-80	0.1897471719181147	0.2316281440679136
FAU	0.2104617145144799	2.240071329968286e-81	1.3025355939256768e-79	0.18942166018284315	0.2313085868666396
MIF	0.20958532275730135	1.0739405966467382e-80	6.066230170201719e-79	0.18853757015801706	0.23044062374628918
RAN	0.2095075401039018	1.2337948956831028e-80	6.775590302126372e-79	0.1884591059062689	0.23036358755876382
ATP5J2	0.20807409269451876	1.5752489545673687e-79	8.416938332918076e-78	0.18701314550696777	0.22894384987963012
RPS26	0.20784941349409355	2.343975806454947e-79	1.2194842550951132e-77	0.18678651328760404	0.22872131149945593
PARK7	0.20733849853850306	5.776658635267143e-79	2.9283215697238823e-77	0.18627116556038936	0.22821525659591232
C1QBP	0.20704796174386628	9.637296070417719e-79	4.7632335828039576e-77	0.1859781131970967	0.22792747848622572
RPSA	0.20693019724946235	1.1856415817309137e-78	5.717105870931748e-77	0.18585933012437372	0.2278108311421661
UQCR10	0.20530303260393912	2.049452984159297e-77	9.422717557402163e-76	0.1842181547139597	0.22619904092979815
PRDX1	0.20491084625057773	4.058127941432157e-77	1.8233906682298579e-75	0.18382260900782316	0.22581054307572762
CYCS	0.20484377724558528	4.560370504822167e-77	2.0035227751185387e-75	0.18375496619332235	0.22574410418679783
SNRPD2	0.20368694915142632	3.3896164693308645e-76	1.456798208666765e-74	0.18258827227738458	0.22459811394205859
GSTP1	0.20361823649703975	3.817002482806731e-76	1.6055774273423206e-74	0.1825189754876424	0.22453004320849215
TXN	0.20358098298649058	4.0707532497612015e-76	1.6766414947453949e-74	0.1824814053677098	0.22449313763882578
PRDX6	0.2031496591704546	8.568325181905054e-76	3.4570569152298558e-74	0.1820464203120861	0.22406583793914864
PFN1	0.20270106353486084	1.8546156119916735e-75	7.333150129815077e-74	0.18159402558945448	0.22362141902924967
RPS15	0.20151044406735816	1.4267481884388918e-74	5.5307473893013514e-73	0.18039336627187075	0.2224418428420785
RPL36AL	0.20099768507845162	3.421193707047229e-74	1.300711530544687e-72	0.1798763028503885	0.22193382093622696
LDHB	0.2006559421396234	6.119727977486691e-74	2.2827740021681487e-72	0.17953169758042653	0.22159522884995064
CKS1B	0.20057622664022526	7.007692278889213e-74	2.565594006548884e-72	0.17945131515480506	0.22151624759716299
CALM1	0.20053741157470892	7.485441986201079e-74	2.690676146676279e-72	0.17941217545172966	0.22147778995150194
APOC1	0.19956985022246462	3.856749225174047e-73	1.3615702175301948e-71	0.17843654331770228	0.22051911712224048
NDUFB7	0.1992784987901071	6.307750977788501e-73	2.1877936286119066e-71	0.1781427697571084	0.22023043426686298
NME1	0.19862759493489965	1.887771012247596e-72	6.434695329678443e-71	0.1774864682726326	0.21958547898014866
SCGB3A2	0.197988273845297	5.519249900394605e-72	1.8494164496745992e-70	0.17684186390920179	0.21895198277157446
NMRK2	0.1976394376491504	9.894870511454838e-72	3.260359833524369e-70	0.17649015262131387	0.21860631738386416
SSBP1	0.19743280465335505	1.3975141282094406e-71	4.529320379459121e-70	0.17628181911291776	0.21840156013369666
SNRPB	0.19731324329081187	1.7062342043039801e-71	5.440685519208014e-70	0.1761612746703016	0.21828308326621298
PSMB1	0.19549997985439874	3.4639966949161866e-70	1.086742442564871e-68	0.17433317964185527	0.2164861914638996
CLDN7	0.19549060947919286	3.518033197984408e-70	1.086742442564871e-68	0.17432373300058887	0.2164769053228531
DDT	0.19460270695337362	1.5194616893959956e-69	4.621501169132128e-68	0.17342862145735433	0.2155969672902716
CFL1	0.19440002758319205	2.1197431608690172e-69	6.349594286421284e-68	0.17322430140611816	0.21539610117581987
TOMM7	0.19336695025748712	1.1500620287127052e-68	3.393541239947788e-67	0.17218288968468126	0.21437223859022975
LECT1	0.19250802010275678	4.656789875195621e-68	1.35389317400908e-66	0.17131706612533826	0.21352093468901098
COX5B	0.19180541172206556	1.4544909914841798e-67	4.167432884295976e-66	0.1706088432493008	0.212824540885522
COX7B	0.19127731232471265	3.413347285016388e-67	9.640267974967714e-66	0.17007653826262997	0.21230109847432296
WFDC2	0.19091681173499528	6.101476271588239e-67	1.698960364638021e-65	0.16971317388431248	0.21194376999025338
UBB	0.19039372308512317	1.414269425228049e-66	3.883348130105351e-65	0.1691859401105853	0.21142527408829956
HINT1	0.1902678788500815	1.73062704747157e-66	4.6869173600702654e-65	0.16905910045637354	0.21130053300626625
NDUFB2	0.19003959897944453	2.4950339686313566e-66	6.665786697275936e-65	0.16882901670076095	0.2110742524927322
MYBL2	0.18978704862672502	3.737642699651883e-66	9.852426156282363e-65	0.16857447336915207	0.21082391143988624
RP11-1144P22.1	0.18947994390778877	6.10506830126378e-66	1.588121056789275e-64	0.16826494897225583	0.2105194895421516
GAL	0.18923223663245123	9.063462570386943e-66	2.3270734417733747e-64	0.16801529305937696	0.2102739432277935
DMKN	0.1892178602676916	9.273551766340976e-66	2.3504886976995013e-64	0.16800080368370562	0.21025969219876756
RPL19	0.18898581375647774	1.3420377864388217e-65	3.358492030113355e-64	0.16776693435033144	0.21002966747376295
TBCA	0.1887996444744553	1.804646946688558e-65	4.459733767004099e-64	0.16757930435764615	0.20984511857223975
EPCAM	0.1886428748275799	2.3152597968727354e-65	5.5931758860964845e-64	0.16742130586613047	0.20968971225420208
CD320	0.18864161970676285	2.3198807418306105e-65	5.5931758860964845e-64	0.16742004091140136	0.20968846804410513
MRPL51	0.188134804785142	5.183368677262462e-65	1.234640948788902e-63	0.16690926078900212	0.209186053275657
NDUFS5	0.1877411443364888	9.66271395825074e-65	2.2741887494597277e-63	0.16651252829466665	0.20879580290716573
SLC25A5	0.18683296371880834	4.0435341531672674e-64	9.404784730366691e-63	0.16559728663926956	0.207895463816556
SRM	0.18552594113894333	3.1309402591197097e-63	7.197521967767054e-62	0.1642801662560695	0.2065996638505114
TSTD1	0.18533587816891622	4.210873824581886e-63	9.568847759998149e-62	0.1640886412054658	0.20641122667968193
GNB2L1	0.18531612132134184	4.342521344244257e-63	9.755868974512382e-62	0.16406873246805234	0.20639163874253996
EIF5A	0.18529159585336294	4.5116617328076476e-63	1.0021972186247999e-61	0.16404401847335492	0.20636732293063567
RPS10	0.18496151318097565	7.541307849178105e-63	1.656573957536124e-61	0.16371140105814982	0.20604005943867354
SLC25A3	0.18483714387292657	9.149522790506654e-63	1.9877589622891927e-61	0.16358607795701988	0.20591675112487987
TUBB4B	0.18444895295255911	1.6712458740537567e-62	3.591362057613345e-61	0.16319491439678072	0.20553186755469255
BTF3	0.184089106465384	2.917724115826412e-62	6.20251674945034e-61	0.16283231829012437	0.2051750811008532
PA2G4	0.1838912571211327	3.96171397000775e-62	8.332243105005662e-61	0.16263295960746166	0.2049789118240241
GAPDH	0.18354793937736352	6.730130585293476e-62	1.4005755965394948e-60	0.16228702690575447	0.20463850539379536
H2AFZ	0.18294784198686018	1.6950132762383725e-61	3.490667965753398e-60	0.16168237128757418	0.2040434845406842
PRDX2	0.18283140851894428	2.0269394057456593e-61	4.131195056865122e-60	0.16156505526230025	0.20392803423879546
RPS2	0.18281596935420935	2.0755611257813377e-61	4.187126883336433e-60	0.16154949911493632	0.20391272539854638
C19orf33	0.1825964880187204	2.9065825451678158e-61	5.804357264441184e-60	0.1613283559112804	0.2036950956246174
HIST1H4C	0.18241315094163252	3.849459231255765e-61	7.610380900192647e-60	0.16114363228017725	0.2035133035950073
C14orf2	0.18233615918332122	4.3311251481760466e-61	8.477855859350538e-60	0.16106605868771853	0.20343696024014532
POU5F1	0.18220538619169085	5.290705591632668e-61	1.0254632308488024e-59	0.16093429803426948	0.20330728799471232
EIF1AX	0.18195840371496755	7.717487014598179e-61	1.4813079444524854e-59	0.16068545229286885	0.20306238240675467
FOXH1	0.1817398578177656	1.077356039727145e-60	2.048012394750544e-59	0.16046525991515237	0.2028456720716468
RPS3	0.18162073220076888	1.2919723705381197e-60	2.432599406241774e-59	0.16034523772156484	0.2027275461174225
ATP5J	0.1815500821875247	1.438853316193194e-60	2.683597175579193e-59	0.16027405627146477	0.20265748868552852
TUBB	0.18112370850846682	2.7530571999125023e-60	5.08672344320282e-59	0.15984448006206717	0.20223468665530134
FAM60A	0.1810945534791578	2.8777837359470944e-60	5.2679430055253755e-59	0.15981510634114807	0.20220577556450897
COX8A	0.180814243513115	4.404507575976446e-60	7.988726126335262e-59	0.15953269569539855	0.20192780905885757
RPL4	0.18039057362065028	8.369149954043748e-60	1.5041644962858627e-58	0.15910585737608243	0.20150767469539582
TMA7	0.18024560983925056	1.0420970551894655e-59	1.856059349648264e-58	0.15895981130618522	0.2013639188537852
PKIB	0.18014987886618408	1.204338335650374e-59	2.1258722228399907e-58	0.15886336612371976	0.20126898507949903
NLRP2	0.17976176160416524	2.163460601939353e-59	3.7850987699416826e-58	0.15847235744077184	0.200884095795457
EEF1B2	0.17965593451711476	2.537539815161503e-59	4.400628258398501e-58	0.15836574311486623	0.2007791477426141
ATP5L	0.17931870397154778	4.215375437127871e-59	7.246780208001567e-58	0.1580260072510039	0.200444715109379
ISOC2	0.17866676997532854	1.1212174684017484e-58	1.910902530198497e-57	0.15736924426656493	0.19979817607693118
TDGF1	0.17856906215915005	1.2978372341189011e-58	2.1930121468829637e-57	0.1572708143349665	0.19970127523879988
RPL9	0.17834390297197755	1.8175131950446313e-58	3.045104734409522e-57	0.15704399270656147	0.199477974088801
RPL35	0.17805009365774563	2.818568310859867e-58	4.6826130677058466e-57	0.1567480174586797	0.19918658601888026
SLC25A6	0.17798070261985907	3.1259558462362348e-58	5.150012256674197e-57	0.15667811543535662	0.19911776627789632
ATP5G1	0.17797446829632876	3.1551554131698674e-58	5.155158885815561e-57	0.15667183521362973	0.1991115832713886
CDC20	0.17725932079775464	9.145398625801526e-58	1.4820043510827555e-56	0.15595143410499368	0.19840231124766033
TUBA1C	0.17723865766912653	9.430329363854526e-58	1.5157529392146666e-56	0.15593061951801251	0.19838181755301995
KRTCAP3	0.17625047877360592	4.07174014232052e-57	6.491798597877153e-56	0.15493521947654088	0.19740171996547753
FKBP4	0.1761532462864017	4.6997996458350787e-57	7.43320311985276e-56	0.1548372787987508	0.19730528035870706
TCEB2	0.1760029295307511	5.86567730981617e-57	9.144310768831354e-56	0.1546858680390094	0.1971561885524609
USMG5	0.17600194528589766	5.874190529294799e-57	9.144310768831354e-56	0.1546848766341299	0.19715521232511335
RPL36	0.17597574580758693	6.105381808628909e-57	9.42995299660887e-56	0.15465848657985326	0.1971292262482697
CKMT1A	0.17587649950246384	7.066351301031836e-57	1.0829594203209256e-55	0.15455851862934122	0.19703078806017904
RPS8	0.17570064138587294	9.153501381074084e-57	1.3920363254141125e-55	0.15438138287519737	0.19685636082787455
COX4I1	0.17569281581470458	9.259463178778647e-57	1.3974014278202584e-55	0.15437350048184442	0.1968485988989979
PSMA7	0.17499684615930775	2.5714352460041623e-56	3.851308697992598e-55	0.1536724881807368	0.19615827868521718
RPL14	0.17468458430847847	4.0605602548624314e-56	6.0358854314759596e-55	0.15335797081357544	0.19584854476162677
ATP5D	0.17464030832801547	4.331994945159414e-56	6.391308960134449e-55	0.15331337537052783	0.19580462687716182
RPL18	0.17434486735701676	6.668194967230858e-56	9.765201074233635e-55	0.15301580494070963	0.19551157320517237
RPL15	0.17425924756412722	7.554932877653848e-56	1.0982428161118866e-54	0.15292956874632654	0.1954266445531244
SRP14	0.1742211078432505	7.986839648118927e-56	1.1525534295132205e-54	0.15289115455121882	0.1953888126018257
RPS6	0.17420859413840473	8.133838205729658e-56	1.1652607342556184e-54	0.1528785508049724	0.19537639986295643
RPL18A	0.17389810713226142	1.2782705263305327e-55	1.8180869284571677e-54	0.1525658319354075	0.19506841582844742
POMP	0.17376081942150048	1.5606752689477454e-55	2.2038964333640663e-54	0.15242755872594996	0.1949322335228125
DCTPP1	0.17374047143453905	1.6075146559445182e-55	2.2539407622711436e-54	0.15240706474516136	0.1949120493031182
SEPHS1	0.17312058240374642	3.950172971138917e-55	5.499642228127915e-54	0.15178273689409733	0.19429714074797869
CDT1	0.17306401306439378	4.2872010949198145e-55	5.927130464794738e-54	0.15172576332820625	0.19424102508421998
RBPMS2	0.17304853136803847	4.384327588858209e-55	6.019316418869916e-54	0.15171017102927664	0.19422566752403725
RPS9	0.17293875075725224	5.1388443179698864e-55	7.006548425259632e-54	0.15159960644098688	0.19411676686426646
GPX1	0.17275119842379247	6.738669827604761e-55	9.124897430941515e-54	0.15141071597338074	0.19393071665661502
CENPW	0.17250397817227825	9.627671075239502e-55	1.294823518078129e-53	0.151161734254777	0.19368547408964587
UBE2T	0.17220324182318678	1.4848712701700638e-54	1.9835070953555516e-53	0.1508588587821349	0.19338713996830315
SNRPE	0.17208711073253785	1.7549166710558482e-54	2.328503529313699e-53	0.1507419027289417	0.19327193546343305
RPL29	0.1720471546130216	1.8587116888287137e-54	2.449782005876245e-53	0.15070166291057063	0.19323229801040243
AP1M2	0.1719730508247992	2.0676585790841323e-54	2.707126497251212e-53	0.15062703315339326	0.1931587850473142
GPX4	0.1717475255297325	2.858605832861795e-54	3.71806824445248e-53	0.15039990863677613	0.19293505638864908
NEDD8	0.1712468011316338	5.858444732938141e-54	7.570029566678892e-53	0.14989564160949168	0.19243831311146714
HSPE1	0.17113401320114885	6.884014657932055e-54	8.837465570604982e-53	0.14978205723631371	0.19232642042788026
RPL7A	0.1709765692725145	8.620988194094582e-54	1.0995931393370962e-52	0.14962350247279052	0.19217022527874522
HSPD1	0.17092198953409107	9.319844408351666e-54	1.1811110509814902e-52	0.14956853790708768	0.1921160781933775
RPS23	0.17088953597638923	9.761838418487308e-54	1.2292455129521915e-52	0.149535855590513	0.1920838818335356
COX6B1	0.1707122609598083	1.2571276814815973e-53	1.5730009027146316e-52	0.14935733182007574	0.19190801093484366
HMGN1	0.17042085685387073	1.9040632335593145e-53	2.3675050394633742e-52	0.14906387804177768	0.19161891195529956
SFRP2	0.16992747855632187	3.838837114466657e-53	4.743363109562863e-52	0.1485670380063168	0.19112942809660907
RPS27A	0.1698589366445286	4.230870053533821e-53	5.195298196171654e-52	0.14849801603037646	0.19106142638022056
UBA52	0.16952231573033216	6.8165342786380245e-53	8.31869646226381e-52	0.14815904046088832	0.19072745550276995
RPL21	0.16911891873762336	1.2056127674682826e-52	1.4622677553894446e-51	0.14775282832775824	0.19032722777299751
CHCHD2	0.1684244888551826	3.2065498847619266e-52	3.8654567818136153e-51	0.14705356919206886	0.1896382371209841
EDF1	0.16812134522102343	4.9080123310937534e-52	5.880691138528697e-51	0.14674832411270514	0.18933746135581964
RAB17	0.16804103989468422	5.493119095764003e-52	6.542106296581586e-51	0.14666746277763892	0.18925778263105114
CYP2S1	0.1679840430254387	5.950044651170632e-52	7.043855254709186e-51	0.146610071453382	0.18920123032401942
MAD2L1	0.16789336500516644	6.756184286504918e-52	7.950581151440609e-51	0.14651876617942497	0.18911125928095346
RPL3	0.16755609215220618	1.083094436097677e-51	1.2670282249497677e-50	0.14617916348090595	0.1887766128713928
NDUFC2	0.16754511593793414	1.0998394834069833e-51	1.2790486227621211e-50	0.1461681115287483	0.18876572204933806
POLR2L	0.16690883179616298	2.6716611828788807e-51	3.0888152973985656e-50	0.14552744603063633	0.1881343791178355
DYNLL1	0.1668809122511533	2.777530194538508e-51	3.192544880582925e-50	0.14549933464653636	0.18810667598670086
RPS15A	0.16630851264477306	6.151925617794353e-51	7.030264130855165e-50	0.1449230096120735	0.1875387057995314
SUB1	0.16600925429584404	9.312408239373793e-51	1.0580822465081603e-49	0.14462170477202785	0.18724175756018677
HNRNPC	0.1653925665099713	2.1827603940590415e-50	2.4658955994598433e-49	0.14400081224812897	0.18662981802618325
STMN1	0.16524394899504083	2.6788016070980692e-50	3.00908566888232e-49	0.14385118393877874	0.1864823423429983
AP2S1	0.16515371309594956	3.033173185928708e-50	3.38790021953732e-49	0.14376033479423064	0.18639279926138122
DDX21	0.16487864588379342	4.427720201192707e-50	4.917754403234821e-49	0.1434834004432826	0.1861198417961621
CRABP1	0.16485861677658015	4.551254156378658e-50	5.026720372715422e-49	0.1434632355106328	0.18609996618278324
NOP58	0.16469378129660467	5.707237982992959e-50	6.268449717987267e-49	0.14329728288965327	0.18593639326559783
TUBA4A	0.1646465552030199	6.089317221300773e-50	6.651149252216369e-49	0.14324973695198231	0.18588952868483496
PTGES3	0.16455425590341513	6.911082535276787e-50	7.507258336396818e-49	0.1431568128300268	0.18579793565161332
ATP5I	0.16438266055878717	8.743160925371048e-50	9.445480409540198e-49	0.14298405686919277	0.18562765235876355
EEF1D	0.1636576796338915	2.354387505104005e-49	2.5296870095601183e-48	0.1422541867962993	0.18490820069623565
COX7C	0.16347744846275664	3.009639362116827e-49	3.216247037245928e-48	0.14207274378902252	0.1847293405714635
SOX2	0.16337707420577696	3.4502313153576395e-49	3.6672619948720715e-48	0.14197169526043585	0.18462972926663312
RPL7	0.16325833798308953	4.0549558628782e-49	4.286977401556257e-48	0.14185216199426234	0.18451189500299087
RPS25	0.16289336582932692	6.656361948848746e-49	6.999801900464878e-48	0.14148474379174242	0.1841496914710603
HSP90AA1	0.1623067131554712	1.4728401633125844e-48	1.5406375676555445e-47	0.14089417172277868	0.18356747695490586
SRSF7	0.16208217692995178	1.9944366967711144e-48	2.0752638681665754e-47	0.14066813941512857	0.18334463544860644
HSP90AB1	0.1620096020280951	2.1995592237629906e-48	2.2767165368478707e-47	0.14059508142494984	0.1832726078488886
PPP1R14B	0.1617811039128606	2.992684782041285e-48	3.0815301115081357e-47	0.14036506385549055	0.18304583139366232
TKT	0.1615325442188328	4.181185076769919e-48	4.2830066822663884e-47	0.14011485392788778	0.18279914194741523
RPS13	0.161372962069351	5.1810935288252954e-48	5.279908199220417e-47	0.13995421372499123	0.182640759136816
RPL12	0.16131561453011273	5.59579703008352e-48	5.673277296653907e-47	0.1398964862384235	0.1825838423231226
RPS7	0.16099794941993664	8.567821690114518e-48	8.642134429263472e-47	0.1395767191239004	0.1822685605482771
RPS14	0.1607859802262971	1.1379053968134869e-47	1.1419487154823672e-46	0.13936334980575418	0.1820581792556403
H3F3B	0.1607000990751265	1.2764009933701201e-47	1.2744670524710745e-46	0.13927690194827855	0.1819729409018934
GDF3	0.16032738919866538	2.0995905871973473e-47	2.0858746687885206e-46	0.13890173644446785	0.1816030169546076
UBL5	0.16019132615904424	2.517153310420505e-47	2.488206047350669e-46	0.13876477847551988	0.18146796945767082
ATPIF1	0.16003028050900497	3.119298823491767e-47	3.0680864547478727e-46	0.13860267463681922	0.18130812477760974
NPM1	0.15972157832848047	4.702509979800444e-47	4.60240704458687e-46	0.13829194726522248	0.18100172154695698
VSNL1	0.15963125484819446	5.301780144069078e-47	5.163359283164812e-46	0.1382010320300225	0.18091206993753275
OAZ1	0.15938999524147035	7.301456511962211e-47	7.075970354975142e-46	0.13795819358000513	0.18067260320552406
GINS2	0.15935667724436267	7.631083980445355e-47	7.359342941141691e-46	0.1379246577468349	0.18063953260645987
RPS16	0.15898749738077328	1.243911699361781e-46	1.1937929270088549e-45	0.137553067441074	0.18027309081454038
UBE2C	0.15867106334957207	1.8891209423612086e-46	1.8042473927768646e-45	0.13723457215673254	0.17995899895591963
YBX1	0.15826090790467634	3.2427094822315427e-46	3.082133003063346e-45	0.13682175155286502	0.17955187292829705
SRSF3	0.15800876347364817	4.516892126607204e-46	4.272677384833705e-45	0.13656797240250262	0.17930158722175157
RPS3A	0.15790723439872725	5.160918373349232e-46	4.858636011481634e-45	0.13646578588234606	0.17920080580685654
YWHAB	0.15755629029951915	8.175533931406618e-46	7.660204067483831e-45	0.13611257278076083	0.17885244261748973
NACA	0.15743961442973248	9.524329548032406e-46	8.881886564367956e-45	0.1359951437595185	0.17873662362156756
GMNN	0.15722002289516404	1.2691377928705905e-45	1.1779743739460833e-44	0.13577413637940278	0.17851864317830363
RPL24	0.15719356135634452	1.3137721239443081e-45	1.2137044341298584e-44	0.13574750437039662	0.1784923756404086
ALYREF	0.15676588957788762	2.2948895460703863e-45	2.110230991898211e-44	0.13531708174853935	0.1780678350973332
RP4-792G4.2	0.1565929004428811	2.8744056667303714e-45	2.630879631076826e-44	0.135142982223283	0.17789611026442473
ASRGL1	0.15635200592392515	3.93123844585292e-45	3.5815937361526377e-44	0.13490054364644607	0.1776569741769162
RPS12	0.15629373389671247	4.2402341105840535e-45	3.8453866223048967e-44	0.13484189849971157	0.17759912713372647
SEC61G	0.15619189156351138	4.839373461107921e-45	4.3686946724248215e-44	0.13473940442438576	0.17749802719385488
RPS21	0.1561303497247909	5.241499383377066e-45	4.710201945880209e-44	0.13467746896990376	0.17743693375462213
PGD	0.15603664557829194	5.918493648878457e-45	5.294507666892628e-44	0.13458316582249616	0.17734391202975733
RPL6	0.15550903239411554	1.1712082483977622e-44	1.0430084266136828e-43	0.1340521871413499	0.1768201342007954
RP11-267L5.1	0.15516996074913914	1.813724511052587e-44	1.6079521786327197e-43	0.13371095915608167	0.17648352098309694
CKS2	0.15504171728835045	2.1394157055752532e-44	1.888225379429587e-43	0.13358190145179216	0.17635620604774987
ATP5G2	0.15458268103889106	3.859326709572798e-44	3.3910617354779652e-43	0.13311995665420936	0.17590048752891144
EIF3E	0.1538924311376836	9.338432459974045e-44	8.169062377596765e-43	0.13242535074094627	0.1752152092778845
RPL23A	0.15373767164206675	1.1378054995544546e-43	9.90943380008439e-43	0.13226961748647453	0.17506156163009368
MRTO4	0.1536020270190061	1.352665858483999e-43	1.1729036851854676e-42	0.13213312024841561	0.17492689067260503
AK4	0.15317114752577496	2.340755127501028e-43	2.0208178546155162e-42	0.13169953779726867	0.17449909876623237
RPL27	0.15299229431425546	2.937708770173556e-43	2.525152277666574e-42	0.13151956503126772	0.17432152481245727
PRDX5	0.15286405516585078	3.456756555775744e-43	2.9584448964366435e-42	0.1313905240248715	0.17419420204788388
NDUFA4	0.15264494011918742	4.563071313877502e-43	3.888444822213716e-42	0.13117004057231446	0.1739766511244995
RPLP2	0.15255002242884805	5.1456235227290284e-43	4.366050516925017e-42	0.13107453076642203	0.17388241034495863
ALDOA	0.15249840889918953	5.492854124780846e-43	4.640757523372535e-42	0.13102259542855935	0.17383116473606042
H3F3A	0.1523785696416648	6.3915634868907904e-43	5.377072771737486e-42	0.130902009432844	0.1737121792925304
RPL35A	0.15202484876585748	9.989259107940215e-43	8.368120871355003e-42	0.1305460881698205	0.17336097492532462
RASGRP2	0.15193258485250344	1.1221182490007657e-42	9.360454760651956e-42	0.13045325122179582	0.1732693665211977
CCNB2	0.15191076107841492	1.153400829528438e-42	9.580980840242528e-42	0.13043129195923156	0.1732476977449094
HMGA1	0.15123239006338488	2.705668005926972e-42	2.2381195178734828e-41	0.12974871992358092	0.17257413438658464
RPL26	0.1509462127862609	3.8722544836672235e-42	3.179451796321962e-41	0.12946077651240206	0.17228997927905704
ENO1	0.15094547914190465	3.8758112438724975e-42	3.179451796321962e-41	0.12946003834503925	0.17228925081417187
MT1H	0.1502561564156316	9.164340134651047e-42	7.486735721572364e-41	0.12876647638306013	0.17160478433564044
RPL32	0.14969857733577044	1.832718535652868e-41	1.4910635987595555e-40	0.12820548365152873	0.17105111829683245
EIF2S2	0.14965595708416846	1.9322123438513832e-41	1.5655671327025347e-40	0.12816260303293964	0.17100879659560392
RPL13	0.1496002368870037	2.0704291793532457e-41	1.6707095867679048e-40	0.12810654256246826	0.1709534665937053
UPP1	0.14868739149113538	6.396770828894534e-41	5.140819483221339e-40	0.12718814213959181	0.170046994459852
KPNA2	0.14864348470738495	6.752196997477368e-41	5.404491280976824e-40	0.12714396909478906	0.1700033933113133
RPL11	0.1485282180708032	7.781491677150693e-41	6.203229453922146e-40	0.12702800386005922	0.16988892864806085
ABHD12B	0.14844388345373308	8.632043163761292e-41	6.853634270986375e-40	0.1269431584872988	0.16980518042813833
ARPC5L	0.1482154198503935	1.1429358111962867e-40	9.038336394940234e-40	0.12671331282061116	0.1695783038324058
