	hCiPSCs_4_corr	hCiPSCs_4_pval	hCiPSCs_4_qval	hCiPSCs_4_ci_low	hCiPSCs_4_ci_high
EIF4A1	0.234672121811399	1.6354373724599223e-64	1.0706663331704292e-62	0.2083950064598577	0.2606106924405831
ATP5J2	0.2327998217165953	1.7680815183126697e-63	1.1201651941826074e-61	0.2064997363239288	0.2587637525674191
CYCS	0.23250467751866497	2.5681041581411737e-63	1.5761739270591455e-61	0.20620098919891286	0.25847258876118046
NDUFAB1	0.23246766031203706	2.6910887300458086e-63	1.60160553509393e-61	0.20616352045654626	0.258436070445275
COX7A2	0.23081414427145	2.1558548681910754e-62	1.2453232238609624e-60	0.2044899135075866	0.25680476357309134
SUMO2	0.23047574201366425	3.2934935148677575e-62	1.8481203609143646e-60	0.20414741849191864	0.25647088830164233
SRM	0.22991927793105266	6.601079714139136e-62	3.601255710713684e-60	0.2035842383469632	0.2559218548458877
NME1	0.22966081541360409	9.111357222103107e-62	4.8364069146514873e-60	0.20332266232731136	0.2556668379482846
RPS26	0.2287319726994053	2.8913982403409322e-61	1.4943963536919978e-59	0.20238266158052362	0.2547503479636306
RAN	0.22815456868557266	5.911634728106005e-61	2.9770386169231267e-59	0.20179834578015227	0.2541805993164564
SNRPF	0.22762427461695087	1.1380944418299153e-60	5.588043709384884e-59	0.20126172037949405	0.25365732010531933
RPS2	0.22682837862517083	3.031902275927859e-60	1.4523551390054429e-58	0.20045635165477457	0.25287192382023055
UQCR10	0.22679819558928518	3.146441237260688e-60	1.471335854757141e-58	0.2004258100826637	0.25284213829276214
PFN1	0.22638766635369748	5.207380193213151e-60	2.378440627783867e-58	0.20001040936975048	0.2524370107955974
PRDX6	0.2263168938761335	5.679280997952508e-60	2.5350245181769835e-58	0.1999387980405364	0.2523671686184414
SLIRP	0.22621790527569324	6.411581559857234e-60	2.798299151902135e-58	0.19983863662126736	0.2522694807624975
RPSA	0.2255640299538242	1.4263786110299964e-59	5.960441685240241e-58	0.19917702802035633	0.25162418424987026
GSTP1	0.22551339577254897	1.5173254851203427e-59	6.208390109950736e-58	0.19912579600017366	0.251574213419735
RPL36AL	0.22522579144741348	2.154883082635298e-59	8.637123212848418e-58	0.19883479866076406	0.25129037432154294
FAU	0.22505257329532347	2.6611632083698674e-59	1.0453049082476838e-57	0.19865953921151527	0.25111942172492435
PARK7	0.2245378148880246	4.976827255669973e-59	1.9165664176736916e-57	0.19813872457187137	0.25061138635080454
RP1-46F2.2	0.22446147288982243	5.46027080068023e-59	2.0623022793338406e-57	0.19806148566456336	0.2505360401989873
CKS1B	0.22389970766964196	1.0789555680892914e-58	3.998242897598808e-57	0.19749313059040158	0.24998159323417046
NDUFB7	0.2222693190480658	7.70390300370944e-58	2.801938055423211e-56	0.1958437170212269	0.24837234722709223
LDHB	0.2219789368523181	1.091493299142056e-57	3.897623344572724e-56	0.19554996205172084	0.24808571554310627
GNB2L1	0.22100388556841075	3.503153268323789e-57	1.228605896247843e-55	0.19456362029629773	0.24712322435943126
SNRPD2	0.22094900939413992	3.740130923035144e-57	1.2887047601475478e-55	0.1945081102802453	0.247069053539271
RPS15	0.22043586579076954	6.891703818882864e-57	2.3336735000493007e-55	0.19398904785872476	0.24656249775583539
CALM1	0.22025569598745343	8.538076009466619e-57	2.842166319083464e-55	0.19380680341205436	0.24638463761512205
CFL1	0.21904100139153262	3.60038304320743e-56	1.1785253828098987e-54	0.1925781693271375	0.2451854687000409
LINC00678	0.21877421115025497	4.9328410071932e-56	1.5882130718241714e-54	0.19230832858951913	0.24492207773621053
SNRPB	0.21852047891345996	6.652399986303455e-56	2.1073086408225783e-54	0.19205169887552132	0.24467157481894214
COX5B	0.2180797556846823	1.1173108482963242e-55	3.4831722318317153e-54	0.1916059514436131	0.244236452496795
APOC1	0.21723865774513207	2.9959175335822855e-55	9.193721931180639e-54	0.19075529537562566	0.2434060143705565
DDT	0.21603142833551994	1.2249002289702688e-54	3.7010831533809357e-53	0.18953441667724366	0.24221401795734404
CDT1	0.2158684830649327	1.4803154138234834e-54	4.405059807195942e-53	0.18936963537532372	0.24205312269945806
UBE2T	0.21535306763545284	2.691992201820357e-54	7.8911532602614645e-53	0.18884842218577555	0.2415441822240357
TOMM7	0.21515125540184904	3.400775940446496e-54	9.822241098583703e-53	0.1886443438925724	0.24134490134981448
PSMB1	0.2147166670575842	5.62079931096128e-54	1.5998912821344862e-52	0.18820488352266068	0.24091575660773373
RPS3	0.21456865691909544	6.668154310593247e-54	1.870893580857877e-52	0.1880552165151211	0.24076959808803605
PA2G4	0.21442815015783417	7.841483322158081e-54	2.169108907706827e-52	0.18791313801911963	0.24063084797822523
RP11-426L16.8	0.21414879723941657	1.0819272756068294e-53	2.9512571795719626e-52	0.1876306635032908	0.24035498442025452
SSBP1	0.21340769633854306	2.535640171048083e-53	6.821914104025253e-52	0.18688130250761487	0.23962312000075406
COX7B	0.21218643314778907	1.024477706341595e-52	2.719019209803909e-51	0.1856464948186814	0.2384170126386901
EIF5A	0.2109714888048367	4.073091305106461e-52	1.0666068430972119e-50	0.18441815922453278	0.2372170654149231
NDUFB2	0.21087542900211548	4.5410231942207974e-52	1.1734959938749535e-50	0.18432104417834413	0.23712218794574183
UBB	0.21053247670712597	6.69232292938753e-52	1.7069769134178065e-50	0.18397432868767766	0.23678345272811918
GINS2	0.2101105167273251	1.07741084466892e-51	2.7128652550381525e-50	0.1835477476333004	0.23636667257861846
RPL19	0.2097365923965266	1.641560972162986e-51	4.0810452523140563e-50	0.18316973664871936	0.2359973303351524
TUBB4B	0.20848963051140668	6.644921417302033e-51	1.6313282079476492e-49	0.18190920338034347	0.23476559394134777
CD320	0.2081915434502011	9.269424849219154e-51	2.2475494325761007e-49	0.1816078850083679	0.23447113404668726
POLR2L	0.20785898419878893	1.3429577076640313e-50	3.2165474851855583e-49	0.18127172665324853	0.23414261573321543
ATP5D	0.2077724871942754	1.4787448424219278e-50	3.499102253634538e-49	0.18118429455791832	0.23405716877289895
PRDX2	0.20721655697540162	2.743377890242265e-50	6.414278781471201e-49	0.1806223643907208	0.23350797766566633
GAPDH	0.20718975216684754	2.826222163847937e-50	6.530235682114527e-49	0.18059527072655127	0.23348149736715573
TBCA	0.20710805106588584	3.0944042795307267e-50	7.06675581976552e-49	0.1805126894421843	0.23340078513276094
RPS10	0.20706338479471145	3.251575857583739e-50	7.340339062407429e-49	0.1804675421302643	0.23335665932513888
USMG5	0.20688272896255194	3.972534459654406e-50	8.865974634955972e-49	0.18028494183871632	0.23317818833060058
H2AFZ	0.20653782341742877	5.8194616120249935e-50	1.2842047871929313e-48	0.17993632905049042	0.23283744912687884
CLDN7	0.20613610984684128	9.070302360928885e-50	1.97934153742937e-48	0.17953030605498427	0.2324405799792677
MRPL51	0.2060402305818342	1.0082363464966305e-49	2.1760177851861345e-48	0.17943339957487628	0.232345855665428
BTF3	0.20599811680204597	1.0561696685716409e-49	2.2533897776501005e-48	0.17939083476678414	0.2323042490259098
MYBL2	0.20598883712789656	1.0670328376856383e-49	2.2533897776501005e-48	0.17938145572298292	0.2322950810860041
TUBA1C	0.2059767673377748	1.0813287513652792e-49	2.2592868805121367e-48	0.179369256693012	0.23228315661822327
DCTPP1	0.20510683199459923	2.8155470362787735e-49	5.820773030791065e-48	0.17849002787972856	0.231423674620054
EEF1B2	0.204954388161517	3.328058918874779e-49	6.808653871531319e-48	0.17833595987459117	0.2312730583571368
C14orf2	0.20476663376832444	4.0884615084381844e-49	8.278080827394427e-48	0.1781462068960917	0.23108755312037238
SLC25A3	0.20415803441328179	7.954682678726259e-49	1.5941833450018746e-47	0.17753114280570376	0.23048623117218836
CDC20	0.20406527398281152	8.802319472779848e-49	1.7462379236908706e-47	0.1774373988713696	0.23039457817076797
ATP5G1	0.20398579572878128	9.599690264733e-49	1.8853791679935613e-47	0.17735707832376948	0.23031604840368544
NDUFS5	0.20364053967211868	1.3985097962168413e-48	2.7194784552176993e-47	0.1770081674346895	0.22997490862369102
RPL15	0.2035921242176668	1.4741982008944714e-48	2.8385541828987667e-47	0.17695923999616908	0.22992706987967226
HINT1	0.20348800535996506	1.6510563263508703e-48	3.148227791216611e-47	0.17685402054761193	0.229824190823573
RPL29	0.20341069663301894	1.7958893518729854e-48	3.391467968344753e-47	0.17677589502075522	0.22974780227421596
DMKN	0.20309377258406178	2.5340900786564813e-48	4.739955156648885e-47	0.17645562604115753	0.22943464706485167
EIF1AX	0.20305486525239524	2.643400333166414e-48	4.897771938055506e-47	0.17641630845620512	0.22939620204073005
ISOC2	0.20283068920934547	3.371038788204471e-48	6.187588953302412e-47	0.176189770273991	0.22917468811757408
RPL18A	0.20268781778895895	3.935480851620653e-48	7.156744807947188e-47	0.17604539489222434	0.22903351189036586
SCGB3A2	0.20264851092776942	4.1066348915427647e-48	7.399477914669715e-47	0.17600567446143003	0.2289946712172193
GPX1	0.202256028684342	6.278790682881881e-48	1.1210495364709103e-46	0.1756090674494678	0.22860683929885423
WFDC2	0.20211587397317166	7.305091817513465e-48	1.2925405702339139e-46	0.17546744188666138	0.22846834318375553
RPS6	0.20133370774735715	1.6968115990658602e-47	2.9754803397904903e-46	0.1746770874815247	0.22769541355574682
SLC25A5	0.20113740341971562	2.0953028415582147e-47	3.641747593646313e-46	0.1744787335162133	0.2275014221699859
TUBB	0.20099108033216304	2.451715971345332e-47	4.223833480458098e-46	0.1743308840586776	0.22735682176263702
RPL18	0.20096893519455283	2.5106755309961084e-47	4.287797167718571e-46	0.1743085080186901	0.2273349372412326
NMRK2	0.200885319406951	2.7462954866059343e-47	4.649762358356944e-46	0.17422402063629627	0.2272523052502673
POMP	0.20044387725854268	4.406760065414082e-47	7.358282185363014e-46	0.17377798348688045	0.22681605067555366
EPCAM	0.2004408695742972	4.420963838456394e-47	7.358282185363014e-46	0.1737749445329721	0.22681307829958242
RPL12	0.20030265034667816	5.125276471314966e-47	8.45885965517865e-46	0.17363528884453133	0.22667648114655098
SLC25A6	0.19983436047824218	8.450198479707376e-47	1.3830158178454406e-45	0.1731621401869561	0.22621367919112795
COX8A	0.19967240025632327	1.004243104800165e-46	1.6300276510971273e-45	0.1729985023955231	0.2260536142175393
RPS9	0.19934943386318943	1.4162547545265556e-46	2.2799379818771764e-45	0.17267219514136398	0.2257344229038827
TMA7	0.19927748276976712	1.528857698921451e-46	2.4412004233184794e-45	0.17259950056186033	0.22566331205852594
MAD2L1	0.19898122384977873	2.0942808577318696e-46	3.317070648859187e-45	0.17230018339672395	0.22537050990100568
RPL14	0.19874643414640528	2.686503575184538e-46	4.2210344173299466e-45	0.17206297348712163	0.225138456348467
RPL35	0.19828962806424427	4.357187770770975e-46	6.791679985550948e-45	0.1716014675266173	0.22468696513271677
RPS8	0.19820124143434475	4.783889391059332e-46	7.398077766961046e-45	0.1715121728777185	0.22459960555856887
LECT1	0.19801939195645146	5.796937317372604e-46	8.894675696343591e-45	0.17132845659171855	0.22441986784337403
RPL36	0.19779465751856215	7.348046864795722e-46	1.1187258947642478e-44	0.17110141766696838	0.2241977406965742
GAL	0.19776143039895927	7.610017974446775e-46	1.1496981001394975e-44	0.17106785006817296	0.22416489883371007
TCEB2	0.1976448154502723	8.605144664993967e-46	1.290114818476958e-44	0.17095004065335173	0.22404963551966253
RPL9	0.19761419837262312	8.887207330474068e-46	1.3223087270493234e-44	0.17091911009694274	0.2240193731892038
ATP5J	0.19734095514324856	1.1848598389921726e-45	1.7496727246470877e-44	0.17064307154501387	0.22374929365906665
FAM60A	0.19716831204003277	1.420645451757468e-45	2.0821997516803487e-44	0.17046866443517808	0.22357864738322605
RPS23	0.19710856138102892	1.5126787833708347e-45	2.2006675041039405e-44	0.17040830365459597	0.22351958743608785
RPL3	0.19692195599056386	1.84003602640457e-45	2.6572284969548347e-44	0.17021979410285332	0.22333513793733795
AP2S1	0.19676163065005417	2.1769745835576445e-45	3.1208599139468715e-44	0.17005783432921098	0.22317666335877753
FKBP4	0.19563884649714913	7.037939373088567e-45	1.001631371648257e-43	0.1689236444052056	0.22206680125775113
RPL4	0.1955862396852132	7.434358534681109e-45	1.0504374217347984e-43	0.16887050492354092	0.2220147982146735
GPX4	0.1951917958112091	1.1206150953870309e-44	1.5720628909572349e-43	0.1684720720600622	0.22162487658647156
RPL7A	0.19513010044799514	1.1948002291425127e-44	1.6642465603091453e-43	0.1684097535646163	0.22156388778780348
ATP5L	0.19436316699668893	2.645786118179176e-44	3.6593830535942966e-43	0.1676350918037188	0.22080572035788185
TK1	0.19425996408166776	2.9437518854309946e-44	4.043027065025506e-43	0.16753085144308488	0.22070369460883318
PSMA7	0.19416401130311287	3.250630544286216e-44	4.433498881234811e-43	0.16743393463694223	0.22060883577968285
TSTD1	0.19310870448099215	9.640177869929438e-44	1.3057454714856147e-42	0.16636805934247983	0.21956552741252544
NEDD8	0.19300939337082582	1.0675040361985617e-43	1.4360122788314897e-42	0.16626775688849954	0.2194673423181814
RP11-1144P22.1	0.19297433783418685	1.1066121386883282e-43	1.4784940410774672e-42	0.1662323515524647	0.2194326841225758
ATP5I	0.19193541132153033	3.2039579021040088e-43	4.251738729548833e-42	0.16518308947995516	0.2184055031254918
RPS14	0.19182419883574975	3.588786428539128e-43	4.730454057483791e-42	0.1650707742063272	0.218295544469624
COX4I1	0.19162078214170103	4.415389794432035e-43	5.781217037509677e-42	0.16486534221876042	0.21809441939351296
RPS15A	0.19158141802236855	4.5959731872850035e-43	5.977808834323012e-42	0.16482558837859326	0.2180554984762347
MRTO4	0.1913997739250473	5.529138375155164e-43	7.144228795266278e-42	0.16464214705669888	0.21787589842554958
RPS27A	0.19118697192900533	6.864397503599785e-43	8.811553396777763e-42	0.16442724190780564	0.2176654888159988
C19orf33	0.1908055423681337	1.0108941114358421e-42	1.2892182044545417e-41	0.1640420489810698	0.2172883412460779
POU5F1	0.19018325044695836	1.8974756411421907e-42	2.404285264002105e-41	0.16341363475031528	0.21667301830239297
DDX21	0.18991468002892187	2.488288564824059e-42	3.1326915008425973e-41	0.16314242876003637	0.21640744907219922
UBE2C	0.18988091110339947	2.5744835105399347e-42	3.220564085796453e-41	0.16310832873498562	0.21637405722606562
NOP58	0.18954975743209246	3.593931533007241e-42	4.4673933739406467e-41	0.16277393153810432	0.2160465980850355
SNRPE	0.18948340148129783	3.842088916161647e-42	4.745825554302814e-41	0.16270692639551085	0.215980981720409
RPL21	0.18914488994145567	5.3991490251180695e-42	6.62745542833243e-41	0.1623651068800629	0.21564623941729305
PPP1R14B	0.18912231435651103	5.5229253519724595e-42	6.737282851722926e-41	0.16234231091239282	0.21562391498397993
COX6B1	0.18847714236705607	1.0542651742265224e-41	1.2781338285067222e-40	0.16169085283952175	0.2149859087736682
CENPW	0.1884707738766826	1.0610021048609806e-41	1.278409898126973e-40	0.1616844224156033	0.2149796109038965
PGD	0.18827219220802668	1.2939765716563821e-41	1.5496158455689846e-40	0.16148391068228748	0.2147832302139826
GMNN	0.18822804689070793	1.3523147273998268e-41	1.6096643179474302e-40	0.16143933660612694	0.21473957388977727
HMGN1	0.1881838287579526	1.413369900099879e-41	1.6722039059013027e-40	0.16139468911688323	0.21469584545050135
SUB1	0.18813906679135833	1.4779671436660683e-41	1.7381601617725497e-40	0.1613494926248838	0.21465157909181162
EEF1D	0.18781998123209095	2.0317768484724144e-41	2.3752438871427513e-40	0.16102731280805785	0.2143360233164583
SRP14	0.187313521709021	3.3629826192353493e-41	3.90822358827114e-40	0.16051595373646446	0.21383515497808578
NDUFC2	0.1872592980520842	3.5490934358852797e-41	4.100246769458052e-40	0.16046120636604216	0.2137815291101566
SEC61G	0.18714068089120453	3.9926829455536967e-41	4.585748131618398e-40	0.16034144412866885	0.2136642190875217
H3F3A	0.18687839494633365	5.178892533813047e-41	5.913572637446991e-40	0.16007662899508218	0.2134048207674201
RPL7	0.18685415961012591	5.304774032446683e-41	6.022298381344096e-40	0.16005216015543325	0.2133808520602437
RPS3A	0.18618804583875087	1.0250925035397265e-40	1.1570584350298982e-39	0.1593796413820681	0.2127220541481116
HSPD1	0.1860406045408309	1.1856032224147882e-40	1.3305855593272252e-39	0.15923078572887106	0.21257622892195127
STMN1	0.1859090558492503	1.3497711472558466e-40	1.5062218938695928e-39	0.15909797616348467	0.21244612110901487
TKT	0.18588134582589835	1.3871336262029739e-40	1.5391697411653336e-39	0.15907000066758595	0.212418714479015
FOXH1	0.18552670285439107	1.9665915348825613e-40	2.1698796486007587e-39	0.15871196388347159	0.21206795075968587
UBL5	0.18540846485413778	2.2089531302024182e-40	2.4236781830824298e-39	0.15859259595335207	0.21195100458239466
PKIB	0.18529789118695847	2.462383029584476e-40	2.6867334833910616e-39	0.1584809663090761	0.21184163831276742
NLRP2	0.18497906114361476	3.366612826631726e-40	3.653053917958403e-39	0.1581590952811628	0.2115262859784434
EDF1	0.18478045869361345	4.089589340592537e-40	4.413161244463595e-39	0.15795860145215965	0.21132984703452912
TDGF1	0.18448262145639172	5.4726420647388305e-40	5.87337104652845e-39	0.15765793192424848	0.21103525031261344
OAZ1	0.18414889989937308	7.580452724228331e-40	8.09130932086111e-39	0.1573210427421998	0.21070515396730904
UBA52	0.18356125088688172	1.3433366090946169e-39	1.4261151893307176e-38	0.15672783104899626	0.21012387385429787
YBX1	0.1835370103509421	1.3753606938961401e-39	1.4522625821569994e-38	0.15670336146812763	0.21009989563230488
AP1M2	0.1835100533880492	1.4118652047832189e-39	1.48283596908783e-38	0.15667614983191092	0.21007323034108338
COX7C	0.1830185284061391	2.2746488944930002e-39	2.3762821429703474e-38	0.15617998835844946	0.20958701668109503
RPS12	0.18272766127442527	3.014384055078415e-39	3.132407557764025e-38	0.15588638389365522	0.20929928641394469
NACA	0.1826170553168164	3.354621879524092e-39	3.4676196691501666e-38	0.15577473827469968	0.20918987208180234
NPM1	0.18253949092522606	3.615728626836443e-39	3.7179534152391485e-38	0.15569644521122752	0.20911314294183056
CKS2	0.18244385103692531	3.9656414563739176e-39	4.0565207397491534e-38	0.1555999073066833	0.20901853250054098
MARCKSL1	0.18196967552843973	6.264383102315742e-39	6.374740110335811e-38	0.15512128707304693	0.2085494535667114
HSPE1	0.18185642773079227	6.985849350297117e-39	7.072272228857493e-38	0.15500697960192072	0.2084374211798346
KRTCAP3	0.18158990395800845	9.026272934019489e-39	9.091076944827834e-38	0.15473796477051344	0.20817375507084876
RBPMS2	0.18149466132088052	9.89088399260415e-39	9.911069470140077e-38	0.1546418329158446	0.20807953268677068
DYNLL1	0.18147439402394464	1.0085232075879346e-38	1.005451563300865e-37	0.15462137646216795	0.20805948243241415
CCNB2	0.18113001959871916	1.4032108954870434e-38	1.3918718175437137e-37	0.15427379147481896	0.2077187924994202
RPL24	0.1810497146362854	1.5154056431931175e-38	1.4956063734830567e-37	0.15419273879449366	0.20763934579932503
ALYREF	0.1806994429549693	2.1186106288862415e-38	2.080475637566289e-37	0.1538392099673521	0.2072928135580678
RPL13	0.18052436442011588	2.5042321102958024e-38	2.4469213256820678e-37	0.1536625059701338	0.2071196016298832
SEPHS1	0.18048117309849893	2.609629675853799e-38	2.5372835066222083e-37	0.15361891391628224	0.20707687053783014
RPS25	0.17980573371195432	4.965596329096259e-38	4.804153295736479e-37	0.15293722135632673	0.20640861516300502
RPS7	0.17971151619975903	5.430682187368528e-38	5.228362654897935e-37	0.15284213361670643	0.20631539778126073
ATPIF1	0.17963239927971908	5.854482223461155e-38	5.608879554574491e-37	0.15276228632812933	0.20623712032402128
EIF3E	0.17930743036587923	7.968364587011818e-38	7.59702332470447e-37	0.15243432114066366	0.2059155958911161
SRSF7	0.17893084226211883	1.1381239934737405e-37	1.0798432479142157e-36	0.15205426822800922	0.2055429922151574
RPS16	0.17876365369445119	1.3329404768920198e-37	1.2586034118345803e-36	0.1518855439849313	0.20537757008533936
PKM	0.17862041687709115	1.5259708713825686e-37	1.433974541337495e-36	0.15174099274182865	0.20523584543307868
H3F3B	0.1783814555358263	1.9117085377963366e-37	1.7843742323225692e-36	0.1514998411090536	0.20499940434565825
HNRNPC	0.17837851082705636	1.9170211966398274e-37	1.7843742323225692e-36	0.15149686942938945	0.20499649067447387
CKMT1A	0.1781278021276131	2.4275077930726613e-37	2.2488798611295785e-36	0.15124386624469355	0.20474842274502086
YWHAB	0.17795193811648627	2.8641264142862883e-37	2.6409128064123336e-36	0.15106639482861497	0.204574409107512
PRDX5	0.17690767883846617	7.619894724929343e-37	6.96134100747057e-36	0.15001262667203064	0.20354110246270196
RPS13	0.17690757798093235	7.620612610011062e-37	6.96134100747057e-36	0.1500125248990533	0.20354100266013905
RPL6	0.17689561526165176	7.70623939095455e-37	7.00696952029386e-36	0.15000045360299583	0.20352916506710536
PTGES3	0.1768169401498505	8.29369084155452e-37	7.50636350820879e-36	0.14992106461503035	0.2034513126779961
CHCHD2	0.17667005618144965	9.512032920023802e-37	8.569556263727865e-36	0.14977284879038913	0.2033059638057001
PCNA	0.1758685933466552	2.0050966916684346e-36	1.7981780376423772e-35	0.14896414006164896	0.20251285644378916
CYP2S1	0.17564235274181253	2.4732652089302865e-36	2.207951304699583e-35	0.14873586056611382	0.20228896813402364
SFRP2	0.17476749522552004	5.552669757160341e-36	4.934589775141588e-35	0.14785314577837658	0.2014231805767125
RPL26	0.17441638067160126	7.672488737410714e-36	6.787733279402992e-35	0.14749888985166063	0.20107569443920573
ARPC5L	0.17394031083137454	1.1881348597840359e-35	1.0464111500519492e-34	0.14701857171146065	0.2006045335868151
RPS4X	0.17389456004177575	1.2390501460614785e-35	1.086381467350332e-34	0.14697241332465696	0.2005592539062094
RAC1	0.17382112250012324	1.3253460871519257e-35	1.156879873407281e-34	0.14689832176761472	0.20048657233377778
NDUFA4	0.17269394133126223	3.710890757761501e-35	3.224862587718402e-34	0.145761140123925	0.19937095758735768
TUBA4A	0.17241632103190774	4.776742364944056e-35	4.132829076982435e-34	0.1454810676695467	0.19909617543853528
HSP90AB1	0.17240631404471174	4.820375026960916e-35	4.152287961820718e-34	0.14547097237358694	0.19908627067581092
RPL11	0.17223942482439636	5.609232268335484e-35	4.810712740179427e-34	0.14530261123101312	0.1989210854770497
RPL5	0.17222424880374396	5.687031096354423e-35	4.856230031843516e-34	0.14528730143893548	0.19890606433588037
ATP5G2	0.17221386548899273	5.740876955913522e-35	4.880988026586216e-34	0.1452768266062526	0.19889578698123822
ALDOA	0.17177254587174415	8.564123240415525e-35	7.249973294903488e-34	0.14483162280619657	0.19845896553630227
RPL35A	0.1717607257061492	8.656230522003195e-35	7.296496457173509e-34	0.14481969875786935	0.19844726570255541
EBNA1BP2	0.17166568034595797	9.43352261455754e-35	7.917708724355132e-34	0.14472381836626277	0.19835318764828022
EIF2S2	0.1716288975257707	9.752604706315906e-35	8.15068750774657e-34	0.1446867125223733	0.19831677904620706
PLK1	0.17151349856265402	1.0824877037412849e-34	9.008499365033405e-34	0.14457030062684026	0.1982025536418358
RAB17	0.17135196339793163	1.2525135813551613e-34	1.0379479636209015e-33	0.14440734881470688	0.19804266000394935
CRABP1	0.17123784578674323	1.3883685202583995e-34	1.1456957032720574e-33	0.14429223128424717	0.197929701204297
RPL32	0.17119534497728897	1.4426220210596895e-34	1.1854852089377531e-33	0.1442493582613662	0.19788763178971583
HSP90AA1	0.17096643075378484	1.7731425973072388e-34	1.451021692129757e-33	0.14401844099356573	0.19766103941721352
CLIC1	0.17058396364728026	2.5011862556261202e-34	2.038311122842199e-33	0.1436326337727553	0.19728244526630284
RPS18	0.17024037414360862	3.4045320130693577e-34	2.763016889945545e-33	0.14328605066118014	0.19694232824353294
SEPW1	0.16916871455081994	8.869111599209215e-34	7.168286082653044e-33	0.14220509643748644	0.1958814580720347
RPL23A	0.16908862544003292	9.524534428340987e-34	7.666469515271187e-33	0.14212431528700062	0.1958021727837544
RPL27	0.1685742857660096	1.504260420921357e-33	1.2058642721181817e-32	0.14160553982992444	0.19529298700871314
RRM2	0.16825608598008504	1.9943039841003065e-33	1.5922004165743912e-32	0.1412846032329367	0.1949779685056898
SOX2	0.1681430769604075	2.2040775694592628e-33	1.7525539864040453e-32	0.14117062359592064	0.19486608799557592
RPLP2	0.1677731297072143	3.0563324253442254e-33	2.4204180981355073e-32	0.14079750392372956	0.19449983017608724
CLTA	0.16767912128626572	3.3206642366825974e-33	2.619190586684587e-32	0.14070269057076418	0.19440675810084307
RPL28	0.16729101557236917	4.6743502753715054e-33	3.6721695763318546e-32	0.14031126700201213	0.19402251291546546
