	hCiPSCs_5_corr	hCiPSCs_5_pval	hCiPSCs_5_qval	hCiPSCs_5_ci_low	hCiPSCs_5_ci_high
XRCC5	0.26777008894883564	2.1581906838439533e-84	2.119343251534762e-82	0.2419316429572299	0.29322903569665726
TDGF1	0.26585309013150493	3.716577806773382e-83	3.475885148810915e-81	0.23998755116245415	0.29134143183111616
SCG3	0.26578226161851987	4.1267553158492704e-83	3.6840670183308943e-81	0.23991572560294522	0.2912716855888179
EIF1AX	0.2641362188685929	4.657367907034099e-82	3.9769872040934655e-80	0.23824659141903765	0.28965071829934563
AK4	0.2632867119447905	1.6154301199437447e-81	1.3219603148206311e-79	0.23738522705537496	0.28881409531816915
NLGN4X	0.2631603906985412	1.9428112399463073e-81	1.526272510101819e-79	0.2372571460923702	0.2886896865778023
HNRNPAB	0.2627707338241503	3.430466393531208e-81	2.59132153726742e-79	0.2368620667804553	0.2883059236840655
HSP90AB1	0.2619916850947564	1.0659176146103663e-80	7.753563685536146e-79	0.23607220255496103	0.28753863431086785
UBE2S	0.26173001488463205	1.5585211024673e-80	1.0931912304449204e-78	0.23580690727376202	0.28728090652635924
HNRNPA3	0.2615341476611647	2.0705373640919024e-80	1.3811710551056274e-78	0.23560832911515564	0.2870879878938502
CDC20	0.26152121154911645	2.109731754234665e-80	1.3811710551056274e-78	0.23559521403475842	0.2870752464494382
RANBP1	0.26028748168826316	1.2552906522363287e-79	7.952873680619837e-78	0.23434445917818375	0.2858600406791691
SERBP1	0.2596684896324371	3.0598470748126684e-79	1.8779811421662754e-77	0.23371695762498435	0.2852503116201888
ASPM	0.25814420610113625	2.71600549131278e-78	1.6164347833146364e-76	0.23217181140056772	0.2837487501718958
KIF4A	0.25798352476566583	3.4158790993180976e-78	1.9731725150178656e-76	0.2320089384751223	0.28359045675321715
HNRNPC	0.2569162778623384	1.5595461584371284e-77	8.751281871915773e-76	0.2309271719742062	0.2825390349976802
HN1	0.25640349844016597	3.2263860076682103e-77	1.7601728108501014e-75	0.23040743918143616	0.2820338371764094
CCNA2	0.2561640209785076	4.528008770740438e-77	2.4035160069551945e-75	0.2301647194479144	0.2817978955932693
CENPE	0.2538294160217042	1.2087534003929012e-75	6.247346522030679e-74	0.2277986758735368	0.2794975985777118
MTHFD2	0.2535872877483927	1.6958846357625368e-75	8.540301088814416e-74	0.22755330460775489	0.27925901160913974
ZFP42	0.25340165855232477	2.1980009920778556e-75	1.079218487110227e-73	0.2273651913895375	0.2790760952304112
UBE2C	0.25265958670688693	6.18465350768366e-75	2.962599875387978e-73	0.22661320881939	0.27834484953992844
GTSE1	0.25175847896969505	2.161772059735905e-74	1.0108857917431709e-72	0.22570010810241323	0.277456848113675
RBM47	0.2501215542171427	2.071470146079066e-73	9.461319457905316e-72	0.22404151439014225	0.2758436195469726
MSH2	0.2491906572624791	7.431595103512357e-73	3.3171938143859707e-71	0.22309836197142946	0.27492613365161445
NUCKS1	0.24649132751471856	2.925413113399032e-71	1.276780301047933e-69	0.2203637711306129	0.2722654270365519
NLRP2	0.24624086640505702	4.103588822182818e-71	1.7179471941138369e-69	0.22011005909106798	0.27201852964465595
ESRP1	0.2462394983207395	4.111177093856941e-71	1.7179471941138369e-69	0.2201086732590264	0.27201718101698047
NR6A1	0.24598787506150388	5.773624328462309e-71	2.3623746210624947e-69	0.2198537875648093	0.2717691345751229
KIF23	0.24597070089942505	5.9089225888534515e-71	2.3683926458179956e-69	0.21983639086028275	0.2717522044183824
ARHGAP11A	0.24574003798032765	8.063804650054192e-71	3.167462466541286e-69	0.2196027406265295	0.2715248171423036
AURKA	0.24548908418612886	1.1305312229223913e-70	4.353653572195248e-69	0.21934854013621707	0.2712774238720917
KIF20B	0.24445220009763394	4.547159105252897e-70	1.7174270159070556e-68	0.21829827906116708	0.2702552149344891
DUSP6	0.24383435008937662	1.0387361464913321e-69	3.849203380582974e-68	0.21767248688856947	0.2696460817746975
SEMA6A	0.2437631471782472	1.1423064720222154e-69	4.15461094639191e-68	0.21760037008055133	0.26957588209220557
YWHAE	0.24189677536758458	1.3638241199702882e-68	4.870091948402993e-67	0.21571014506395014	0.26773570907751093
SMC2	0.24158928742737404	2.047723546402442e-68	7.181659009168564e-67	0.21539874609678572	0.267432519345888
SOX2	0.241125550291859	3.7756101429886e-68	1.300929529970107e-66	0.21492912063008618	0.26697525486392154
RBPMS2	0.2405719803520145	7.82352473292428e-68	2.6492073405971183e-66	0.2143685375632842	0.2664293961868095
DPPA4	0.2404436018030455	9.261092878094313e-68	3.082845154674107e-66	0.21423853506402607	0.2663028035894365
TOP2A	0.24017475751168121	1.3180530939617174e-67	4.3144271275680217e-66	0.21396629298043068	0.26603769646329006
MCM4	0.2398812017579489	1.9367136702387072e-67	6.235583030080034e-66	0.21366903176808782	0.2657482169169143
MYBL2	0.2396791194748017	2.5233721756576886e-67	7.993391859664033e-66	0.21346440148698523	0.2655489379632531
NANOG	0.23873267873077536	8.683500307784941e-67	2.7070467626174004e-65	0.21250605795391303	0.2646155970300543
SET	0.2383403330265294	1.4470053293021034e-66	4.44049760429583e-65	0.21210879275702862	0.26422866761657887
CTC-260E6.6	0.2382472990289208	1.6330381561872195e-66	4.9342875980795375e-65	0.21201459350860263	0.2641369167210894
VSNL1	0.2382165505374521	1.6996185725009713e-66	5.057652843018042e-65	0.21198345999945825	0.2641065922022592
CECR2	0.238142623006148	1.8709718283125928e-66	5.484460702695421e-65	0.21190860700142414	0.26403368380418774
INCENP	0.23747227044197036	4.4632594404207535e-66	1.2890943442626999e-64	0.21122987663328402	0.26337255892695743
TRIM71	0.23695024185620603	8.766825912590447e-66	2.4953689988880635e-64	0.2107013414656574	0.26285769943539555
HNRNPM	0.23596506807453996	3.1198153328451187e-65	8.75331044815402e-64	0.20970393025269973	0.261886014989468
SFPQ	0.2359156893042577	3.324228593094114e-65	9.195471770192732e-64	0.20965393955754694	0.2618373109471173
DNMT3B	0.23551093918738147	5.589363010778074e-65	1.5246540212733523e-63	0.2092441787623926	0.26143808649384276
CKS1B	0.23549317581700488	5.7181588155143365e-65	1.5384197142013912e-63	0.20922619569841489	0.2614205654264527
KPNA2	0.23510878070692995	9.357239590307459e-65	2.4834619669410603e-63	0.2088370508231474	0.2610414095098321
ADD2	0.23496541637026672	1.1241341971785903e-64	2.943732751011668e-63	0.20869191713996513	0.260899997138729
NASP	0.23390478363560493	4.350109157111154e-64	1.1241597874429351e-62	0.20761823044030528	0.2598537707860689
CLDN6	0.23337002432615533	8.583148089944802e-64	2.1892601102144925e-62	0.20707691348191704	0.2593262519133387
PEBP1	0.23297458673907528	1.417098852491909e-63	3.5681822388386016e-62	0.20667663707486497	0.2589361584391687
PRC1	0.23206467230549369	4.475607579554519e-63	1.112670036233554e-61	0.20575562179461881	0.25803850881295387
SCGB3A2	0.23138997034805495	1.046530749935794e-62	2.5692329910923742e-61	0.2050727186457603	0.2573728722603131
NOP58	0.22994910724870488	6.359890090581987e-62	1.5420770540621014e-60	0.2036144272378043	0.25595128626949715
PKIB	0.22965144861932404	9.218329049387585e-62	2.2079022259752706e-60	0.20331318276894847	0.25565759595681364
RP11-267L5.1	0.2291098587006486	1.8086290420908948e-61	4.2796957092367683e-60	0.2027650812049117	0.25512321407845695
NCAPD2	0.22895706115924971	2.1866789460609016e-61	5.112663631028108e-60	0.20261044953321145	0.25497244725102197
SEPHS1	0.2286948042283813	3.027810365888072e-61	6.996023010122557e-60	0.2023450476211545	0.25471367282545626
NAP1L1	0.2286838751066838	3.0691274706730024e-61	7.009030642327647e-60	0.20233398752160248	0.2547028887504962
C1QBP	0.2285027228982546	3.841793408617893e-61	8.672738223592577e-60	0.20215066531012443	0.25452413977585636
SALL4	0.2283089535058485	4.8836869296011136e-61	1.0899501283791577e-59	0.20195457681884793	0.2543329390334746
SFRP2	0.22816026988437746	5.870095253260242e-61	1.2953783233037209e-59	0.20180411513317145	0.254186225015644
PTGES3	0.2272540824915017	1.7960464567206738e-60	3.9193724899993373e-59	0.20088711780354987	0.25329201593891876
FKBP4	0.2271244900639682	2.1066534713049633e-60	4.546667491915327e-59	0.20075598324049557	0.25316413287477646
GMNN	0.22551174486233194	1.5203860442252598e-59	3.245693685715663e-58	0.19912412560005094	0.2515725841355167
CDCA2	0.2254185193512546	1.7035680669389493e-59	3.597642670395803e-58	0.199029799759202	0.2514805795867199
SNRPD1	0.22538851824667805	1.76707054952843e-59	3.69204953114238e-58	0.19899944465910036	0.2514509713024933
CYCS	0.224360134795871	6.1749634095496765e-59	1.276592435405849e-57	0.19795895749964407	0.25043602352608213
IQGAP2	0.2243486596471544	6.2615488143044565e-59	1.2810085282597866e-57	0.19794734762813074	0.250424697975086
CCNB2	0.2236648614916646	1.4335391756633824e-58	2.902547361858642e-57	0.19725553478317112	0.2497498013857517
MAD2L1	0.2236118654362025	1.5284014237625969e-58	3.063041220683408e-57	0.1972019186676037	0.24969749416555184
RBM8A	0.22349777676260793	1.7543622770209018e-58	3.4803712243121726e-57	0.19708649567919484	0.24958488788383512
SPRY4	0.22261463866030404	5.0872494894939834e-58	9.991357997366183e-57	0.19619305367577167	0.24871320081809875
LRPPRC	0.22129339553885272	2.4794280262615664e-57	4.821382815423482e-56	0.19485647702638365	0.24740901039386606
HMGN1	0.2204237315169635	6.991896900731789e-57	1.346282893435023e-55	0.19397677380222783	0.24655051909099812
RP11-132A1.3	0.22009625826285434	1.0318499857736152e-56	1.9675275456887186e-55	0.19364553129506515	0.24622724231316273
SGOL1	0.21855216592356483	6.408665131598867e-56	1.2102517613904014e-54	0.1920837475353755	0.24470285873057393
PWAR6	0.21829321344183691	8.692960606568311e-56	1.625997583933349e-54	0.1918218412352185	0.24444719885324465
HMGB2	0.21806486861409438	1.1370299630410442e-55	2.106723440955293e-54	0.19159089485250763	0.2442217544338105
VRTN	0.21791956287605327	1.3486546919511842e-55	2.4754745934505848e-54	0.19144393515828997	0.2440782928795109
ANLN	0.21741793343581783	2.4287568432699983e-55	4.416739296465071e-54	0.1909366049967819	0.24358302119416234
CKAP2	0.21739305927384356	2.5005491472817167e-55	4.505576628680084e-54	0.1909114485228518	0.24355846193733202
MRTO4	0.21709742895316572	3.534050120894889e-55	6.309885852215965e-54	0.19061246557778905	0.24326657170650584
VSIG10	0.21696092768537215	4.1453786699891e-55	7.334706043115849e-54	0.19047441796221662	0.24313179574938978
SPINT2	0.21620723581672446	9.983350564686459e-55	1.750651831164661e-53	0.18971220679227813	0.24238761199145328
RAB17	0.21606345557477782	1.1801179557283715e-54	2.0511076681863024e-53	0.18956680496787676	0.242245642092907
HSP90AA1	0.21595241173391325	1.3427538211064312e-54	2.306252099792613e-53	0.1894545095476153	0.24213599564260027
TTK	0.21594752509454337	1.35040219692541e-54	2.306252099792613e-53	0.18944956784666847	0.24213117048199131
ZSCAN10	0.2156409066792727	1.9280424668097044e-54	3.26437534897781e-53	0.18913949720716614	0.24182840703969508
RIF1	0.21537313693430868	2.630109543392243e-54	4.4149873018994575e-53	0.18886871695899596	0.24156399967007114
RPS26	0.21504252853087275	3.856732107488582e-54	6.419171067040318e-53	0.18853439712498596	0.24123753733965697
KPNB1	0.2146889310235443	5.803746118130091e-54	9.578619643703781e-53	0.1881768369095391	0.2408883676441968
CCND1	0.21462575333762832	6.24289612989367e-54	1.0217539999259307e-52	0.18811295194188243	0.24082598036654512
LDHB	0.21381867282458844	1.5817691701768199e-53	2.5674335952291523e-52	0.18729685580515898	0.24002897808871118
TRIML2	0.21304010317222935	3.8638856523375117e-53	6.2202224763859614e-52	0.18650962370768945	0.23926009716347943
TBCA	0.21276716696886963	5.2799010397712e-53	8.430671253748484e-52	0.18623365885315546	0.238990549665869
TPI1	0.21232087278697168	8.788957384266516e-53	1.3874075157969653e-51	0.18578242136367273	0.2385497878506585
DEK	0.2123167637362322	8.830241317445044e-53	1.3874075157969653e-51	0.18577826685168036	0.2385457296864655
CKS2	0.2120697121746218	1.1701901201470058e-52	1.8240106317212055e-51	0.18552848373232594	0.23830173593189824
RRM2	0.21190531011637498	1.4110516353970033e-52	2.1821302456060745e-51	0.18536226584199805	0.2381393668761029
JADE1	0.21185715805727665	1.4905197835576565e-52	2.2870162928962796e-51	0.1853135822276628	0.23809180998964913
SNRPG	0.21158968382301746	2.0202402098036057e-52	3.075776567483939e-51	0.18504315769151072	0.23782763952000335
LECT1	0.21150032980235187	2.236042314597289e-52	3.378143927591597e-51	0.1849528189714414	0.23773938830946953
CYP2S1	0.211268132445619	2.9101969266285937e-52	4.363073865571418e-51	0.1847180648506094	0.2375100547142752
KIF11	0.2110300220200398	3.811829334147917e-52	5.67154000929281e-51	0.18447733569750538	0.23727487793985022
GLDC	0.21083572471102613	4.749720579748297e-52	6.998180606615607e-51	0.18428090387609572	0.23708297220101257
AURKB	0.2108310844169448	4.774726075796799e-52	6.998180606615607e-51	0.18427621263058303	0.23707838899842096
GABRB3	0.21079892464926536	4.951665946145716e-52	7.203756976466806e-51	0.18424369977495805	0.23704662487378123
NDC80	0.21061277044362398	6.111843155048553e-52	8.826220556261292e-51	0.18405550289018052	0.23686275971318577
AURKAIP1	0.20997577159118302	1.254073952493233e-51	1.7978111260559926e-50	0.18341152894964163	0.23623357949049725
POLR3G	0.20988344100130163	1.391492408070936e-51	1.9803558619212448e-50	0.18331818923876528	0.23614238035457596
SLC7A8	0.20966972401420617	1.769791835935433e-51	2.5006267379692017e-50	0.1831021382836729	0.2359312805615782
HEY2	0.20965893899942856	1.7913876468578093e-51	2.513060956020527e-50	0.1830912355555459	0.23592062755519722
EPCAM	0.20957284565326317	1.9734523299366326e-51	2.748837146096132e-50	0.18300420277542176	0.23583558776381314
KIFC1	0.2095118809515752	2.113403575000581e-51	2.9230455079585503e-50	0.18294257309054607	0.23577536886552275
ATP5B	0.2087228586278432	5.119423824518231e-51	7.031152721226437e-50	0.1821449632071707	0.23499598074169642
SPC25	0.20860360579425258	5.849982981656788e-51	7.978726788870786e-50	0.18202441549246437	0.23487818108201491
SNRPF	0.20787066631224338	1.3255962110241762e-50	1.79549721272516e-49	0.181283535090425	0.23415415599866382
FABP5	0.20783202045257665	1.383898941260066e-50	1.8616284387909378e-49	0.1812444713657093	0.23411597936126696
EIF5B	0.20770148765136792	1.6003499084869483e-50	2.138154571611134e-49	0.1811125277762678	0.23398703083682643
MT-ND4	0.20729884225122552	2.5038611792044806e-50	3.322691456728108e-49	0.18070553664628275	0.2335892665184702
TUBA1C	0.20686908549428137	4.0330413477401966e-50	5.3160357093703e-49	0.18027115159566914	0.23316470979343376
MORF4L1	0.20561495473075378	1.6108228630486903e-49	2.109104068685085e-48	0.1790035736994424	0.23192569662541185
TIMM13	0.20551674141800824	1.7946283496516037e-49	2.3342053501428806e-48	0.1789043110467849	0.23182866359485496
HELLS	0.20534155697565862	2.1757886879166296e-49	2.8113480151764873e-48	0.1787272562273673	0.23165558313816673
SRSF3	0.2050811089502425	2.8961570674129307e-49	3.7007053504654057e-48	0.17846403068453778	0.23139826004443156
MCM5	0.20507934286601429	2.9017750711388617e-49	3.7007053504654057e-48	0.17846224577911604	0.23139651513762943
COX5A	0.2049539169781514	3.329778905119851e-49	4.2191521094550885e-48	0.17833548367315166	0.23127259282058882
KIF14	0.20477688150676945	4.042820406215633e-49	5.089807229363784e-48	0.1781565636673453	0.2310976781479933
EIF2S2	0.20407956538515903	8.666097001899802e-49	1.0840900962886122e-47	0.1774518417685776	0.23040869898431746
NDUFS6	0.20367044805339185	1.3536990016407101e-48	1.6826992653306041e-47	0.17703839215708592	0.2300044606816677
CNTNAP2	0.2035140740309387	1.604887474397799e-48	1.9823893079982877e-47	0.1768803647209609	0.22984994913550288
DEPDC1	0.2033377080411091	1.9442070608401888e-48	2.3865141671813317e-47	0.1767021355810316	0.22967568214110173
YWHAB	0.2024165153301637	5.278692546576661e-48	6.439349168618983e-47	0.17577123967472535	0.2287654254297994
HMGB1	0.20227708189803342	6.137551227874591e-48	7.4408337108306765e-47	0.1756303417010982	0.2286276432758866
PHC1	0.20187581365170482	9.4651260423042e-48	1.1404605857107637e-46	0.17522486481805674	0.22823112126698045
CDKN3	0.2015071480795228	1.408019977674339e-47	1.6861897781417085e-46	0.17485234052585116	0.2278668085982509
HSP90B1	0.20148046172709116	1.4490410469146587e-47	1.7247979491759938e-46	0.1748253751509814	0.22784043705012436
PABPC1	0.20099094424943184	2.4520740400433873e-47	2.901128563039285e-46	0.1743307465569582	0.22735668728148384
SPDL1	0.20081368567551044	2.965563802846488e-47	3.487645095084133e-46	0.17415164052089047	0.22718151403645317
SNRPD2	0.2006952257976386	3.3670189474938515e-47	3.936205483855908e-46	0.1740319469885725	0.22706444680885257
PGD	0.20018550891612202	5.808836898124532e-47	6.750624655571941e-46	0.17351693084651382	0.22656071361940006
SNRPB	0.20002672203940974	6.882324050290787e-47	7.951108491041827e-46	0.17335649612515625	0.22640378789858542
TUBB	0.19990225067126738	7.859961094507872e-47	9.027464087493253e-46	0.17323073401854977	0.226280774513642
MT-ND5	0.19973410587911067	9.403358701379777e-47	1.0737323540412722e-45	0.17306084698599597	0.2261145979329988
MT-ND2	0.1993607666497678	1.399287345234853e-46	1.5885551133186425e-45	0.17268364505854886	0.225745623320045
CENPA	0.19933910364503457	1.431899363110316e-46	1.6162358328440578e-45	0.1726617581609821	0.22572421333976078
YBX1	0.1988425100422491	2.4263219051702305e-46	2.7230264124310474e-45	0.17216003935677718	0.22523341297390503
SRM	0.19871677768226015	2.7722874409215323e-46	3.0936207579374375e-45	0.17203301154502387	0.22510914527661177
POU5F1	0.19819266077637315	4.827464805955967e-46	5.356576767738711e-45	0.171503504091752	0.22459112458554792
LINC00678	0.19785410856325644	6.9015072300007716e-46	7.614921460517706e-45	0.17116147806275592	0.22425650227771896
METAP2	0.19775382988908602	7.671236076381469e-46	8.416931650286707e-45	0.17106017168437845	0.22415738644064165
HNRNPA2B1	0.19737250666450243	1.1461836722950369e-45	1.2506137402152515e-44	0.17067494562943925	0.22378048007363296
FRAT2	0.1971945000710559	1.3820846933224507e-45	1.4996764296603828e-44	0.17049511993867483	0.22360453262200441
HNRNPK	0.19642747705680336	3.089215235696631e-45	3.3336366609385623e-44	0.16972027885132776	0.22284636267618282
ACLY	0.19612972220805325	4.217428523469392e-45	4.526245694040375e-44	0.16941949795895986	0.22255203593679335
SUMO2	0.19598146613442752	4.923585881762494e-45	5.25539275640301e-44	0.16926973703373138	0.2224054849679884
SLIRP	0.19579663454755955	5.970685024239721e-45	6.338608317625305e-44	0.16908303106840777	0.22222277747148172
EIF5A	0.1948995033457226	1.517967275861056e-44	1.6028428654790934e-43	0.16817682928892086	0.22133592976185115
PGAM1	0.19472163799146183	1.8254204353325902e-44	1.9171795374295226e-43	0.16799717096562508	0.2211600980200006
RAN	0.19457877278712524	2.116622167416344e-44	2.2111946472370745e-43	0.1678528668963737	0.22101886501125284
FOXH1	0.19417282210977965	3.2211728888496106e-44	3.3472928855558916e-43	0.16744283394332593	0.22061754615595697
PFN1	0.19386841958745857	4.4105374221729316e-44	4.559102893235599e-43	0.16713537638919937	0.22031661093552166
BRIX1	0.19353755460684088	6.202513630789481e-44	6.377872654906042e-43	0.16680119669229948	0.21998950896740946
SRSF7	0.1925603969647181	1.6915074407347743e-43	1.7302711529182796e-42	0.1658142854148206	0.21902343006389027
ALYREF	0.19217031675739307	2.5207780777300252e-43	2.565185567182264e-42	0.16542032652903846	0.21863775798523077
APOC1	0.19203902886488103	2.882451944375807e-43	2.9181111436876724e-42	0.16528773512379463	0.21850795186083377
MYCN	0.1917759422262191	3.769752672889398e-43	3.7968175638742455e-42	0.1650220392980206	0.21824783170483186
PRELID1	0.19171687571828228	4.0036501259980535e-43	4.0118208405409064e-42	0.16496238752605916	0.21818943069530947
CDK1	0.1911268083423409	7.296960107173744e-43	7.274735863192504e-42	0.16436648417637204	0.21760600116089282
SKIL	0.19082378208940004	9.923740684742206e-43	9.843548840825097e-42	0.1640604684783122	0.21730637638525419
MT-ND1	0.19043295063624782	1.474214367133064e-42	1.4549532748991648e-41	0.16366578896153725	0.21691992465558513
RP11-1144P22.1	0.1903729459980776	1.566449151413706e-42	1.5382530666882592e-41	0.16360519428610779	0.21686059170439237
NPM1	0.18986041514859867	2.628240390621706e-42	2.568091605562702e-41	0.16308763185144645	0.21635379010831735
TUBB4B	0.18942550344028936	4.0724886411826236e-42	3.9595879659815214e-41	0.1626484621122141	0.21592372880038524
USP28	0.18936222074793194	4.340052549869706e-42	4.1989473930759124e-41	0.16258456073079813	0.21586115101833186
FZD5	0.18854510539514047	9.849661919551382e-42	9.482713730391624e-41	0.16175947694946746	0.21505311801802804
TXN	0.1880416895356759	1.6288104917793535e-41	1.5604799052949514e-40	0.161251170470641	0.2145552796283056
RPL4	0.18749809145620838	2.7992626167210807e-41	2.6688115433204867e-40	0.1607023073669879	0.21401768873700988
CALM2	0.18730713889820283	3.3843762174588883e-41	3.211069995695293e-40	0.16050950926937724	0.21382884254290158
CDT1	0.18658288644056603	6.939251548347937e-41	6.552254827382379e-40	0.15977827556162175	0.21311256116782948
SPINT1	0.18656264281963358	7.0796190090489e-41	6.652809441996191e-40	0.15975783722996256	0.21309253993737226
UQCRH	0.18652593904054668	7.341356263039477e-41	6.865916047909301e-40	0.15972078047878963	0.21305623931840378
ARPC5L	0.18594223694905695	1.3063458823315568e-40	1.215954176729468e-39	0.15913147520747503	0.21247893885845484
TKT	0.18588537569971533	1.3816367758173756e-40	1.279969164011946e-39	0.15907406914644895	0.21242270023287502
FAM64A	0.18553279570962547	1.9548451424484583e-40	1.80249570881163e-39	0.15871811498571828	0.21207397702612996
HNRNPA1	0.185283220548337	2.4981102325004905e-40	2.2926581759957773e-39	0.15846615561755792	0.21182712781868993
PTPRZ1	0.18518391102920687	2.7538860580083557e-40	2.515642892059726e-39	0.1583658983598477	0.21172890205352932
DHCR24	0.18499825992691576	3.3038528814263193e-40	3.004058823667264e-39	0.15817847702019902	0.21154527550318114
SLC7A5	0.18444374659110696	5.684526235769497e-40	5.1448891829729454e-39	0.15761868774440865	0.21099679805599303
PRDX1	0.1841557280432376	7.530135406091987e-40	6.784030246589296e-39	0.15732793563500636	0.21071190799785017
ZIC2	0.18402930821516378	8.517940425218825e-40	7.638920089100353e-39	0.15720031743496232	0.2105868599315411
DIAPH3	0.1827545140840257	2.937095914941995e-39	2.622025625884581e-38	0.1559134892147136	0.20932584982146862
CALM1	0.18259196462493982	3.436966354235285e-39	3.054390008922217e-38	0.15574941183361302	0.20916505161467214
PMAIP1	0.1824269200497621	4.0310022664205764e-39	3.566165969031537e-38	0.15558281739846166	0.2090017837030212
NMRK2	0.18173051108627522	7.885309138692123e-39	6.944729662955754e-38	0.15487988558401922	0.20831285509313602
JPH1	0.18149722328099377	9.866583226296191e-39	8.650879221627553e-38	0.154644418788631	0.20808206720925024
SOX4	0.18132759094653184	1.1610943055986918e-38	1.013506318309258e-37	0.15447320394411468	0.20791425080283155
SSBP1	0.1811790759515411	1.338776872268967e-38	1.1634326447505537e-37	0.15432330476820777	0.2077673243880156
GAL	0.18085928661518144	1.8183644655556346e-38	1.573245731432276e-37	0.15400053914677297	0.20745095158278556
CTSV	0.18083335985661056	1.8640198451559748e-38	1.6056732350378661e-37	0.15397437133859632	0.2074253015739699
RPL7	0.18065526218586195	2.2099614857478482e-38	1.8953556148509927e-37	0.15379461885352336	0.20724910398125398
RPSA	0.17980432532797297	4.972248256609812e-38	4.245867641731161e-37	0.15293579996033263	0.20640722173274775
CBS	0.17970213660111567	5.479287494553273e-38	4.658580363334471e-37	0.15283266741188672	0.20630611772177757
CRABP1	0.17889064935762256	1.182204829718235e-37	1.000797536882161e-36	0.1520137059970198	0.2055032241093329
EIF3K	0.1788776516316865	1.1968196847779203e-37	1.0088213995295432e-36	0.15200058885632703	0.20549036373751214
RBM3	0.17883247577790723	1.2490265043756409e-37	1.0483282284588711e-36	0.1519549980294614	0.2054456652103269
TOMM7	0.17852507419909058	1.6696069852595173e-37	1.3953651570424221e-36	0.15164477578039712	0.20514150867829278
HSPA8	0.17833111494861734	2.0045761335450413e-37	1.6682150535095172e-36	0.1514490395140175	0.20494959428940437
EZR	0.17818235681724373	2.306015916219156e-37	1.910976902723385e-36	0.15129891991884203	0.20480240308918726
FAM101B	0.17815533450307258	2.365419347169451e-37	1.951967898252438e-36	0.15127165042420426	0.20477566528305421
EIF4A1	0.17786293286198873	3.1139903118318022e-37	2.5589443399320752e-36	0.15097657672262674	0.20448633969081176
LIN28A	0.1775366457727714	4.2297571081047765e-37	3.461351233465742e-36	0.1506473135727944	0.20416347963173592
KRTCAP3	0.17724355980737225	5.56617394836207e-37	4.536085325553155e-36	0.15035155945982773	0.20387346704284012
NME1	0.1771489516182466	6.08138803758604e-37	4.93547359744586e-36	0.1502560910199409	0.20377984994219617
PRR11	0.17684654242582035	8.067610708137213e-37	6.520488654642587e-36	0.14995093545315208	0.20348060543607357
RP4-792G4.2	0.17660264712057103	1.0129160301632832e-36	8.153143783773312e-36	0.1497048289090333	0.20323925884929991
NET1	0.17616458954857586	1.5230376571307533e-36	1.2209167177978772e-35	0.14926280812524226	0.20280577087373752
YWHAZ	0.1758523654507173	2.0355253294479875e-36	1.625110466274735e-35	0.14894776582369837	0.2024967973671439
REST	0.1757094198090765	2.3241680008689438e-36	1.848042896237492e-35	0.14880353174580976	0.20235533817425455
LCP1	0.17546302835830552	2.920234061376946e-36	2.3126369744130328e-35	0.14855492214037408	0.2021115062639566
